Article,Article Name,Month,Chain Name,Quantity,NSV_Lakhs
8904417305838,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,41,0.11
8904417306217,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,16,0.06
8904417306248,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,192,0.46
8904417306439,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,108,0.22
8904417307139,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,36,0.08
8904417307146,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,16,0.03
8904417308129,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,48,0.17
8904417309188,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,96,0.28
8904417309546,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,792,2.8
8904417310023,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,21,0.06
8904417310245,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,180,0.36
8904417310351,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,3456,8.59
8904417311297,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,120,0.29
8904417311440,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,48,0.13
8904417311501,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,16,0.06
8904417311549,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,114,0.23
8904417311570,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,108,0.19
8904417311587,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,300,0.56
8904417311655,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,16,0.02
8904417311662,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,90,0.43
8904417311907,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,144,0.63
8904417312171,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,81,0.14
8904417312294,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,504,1.25
8904417312546,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,286,0.86
8904417312867,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,108,0.3
8904417312997,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,9,0.03
8904417313178,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,65,0.18
8904417313673,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,31,0.1
8904417314267,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,77,0.32
8904417314298,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,1200,2.16
8904417314755,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,48,0.09
8904417315141,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,192,0.46
8904417315622,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,6,0.01
8904417315660,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,111,0.23
8904417316056,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,90,0.22
8904417316346,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,1440,1.26
8904417316407,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,125,0.11
8904417316896,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,300,1.21
8904417317183,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,24,0.06
8904417317244,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,24,0.06
8904417317275,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,12,0.03
8904417317589,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,72,0.18
8904417317701,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,8,0.03
8904417318074,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,252,0.61
8904417318081,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,23,0.08
8904417318364,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,36,0.09
8904417318746,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,171,0.53
8904417318876,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,39,0.08
8904417318890,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,144,0.35
8904417319200,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,336,0.6
8904417319873,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,16,0.07
8904417319880,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,19,0.04
8904417319910,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,13,0.05
8904417319927,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,3,0.01
8904417319941,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,288,0.5
8904417320008,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,300,0.52
8904417320183,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,19,0.07
8904417320510,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,19,0.07
8904417320527,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,2,0.01
8904417320558,Mamaearth - Body,Aug-26,RELIANCE RETAIL LIMITED,10,0.02
8904417322361,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,312,0.78
8904417322774,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,36,0.08
8904417323696,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,324,1.16
8904417325324,The Derma Co. - Hair,Aug-26,RELIANCE RETAIL LIMITED,240,1.63
8904417325348,The Derma Co. - Hair,Aug-26,RELIANCE RETAIL LIMITED,360,2.3
8906087770008,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,60,0.1
8906087770459,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,79,0.28
8906087770527,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,104,0.1
8906087770657,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,103,0.2
8906087771180,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,50,0.09
8906087771333,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,144,0.31
8906087771807,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,135,0.33
8906087771814,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,180,0.5
8906087772187,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,6180,15.36
8906087773474,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,35,0.02
8906087773511,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,29,0.02
8906087773535,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,28,0.02
8906087773849,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,80,0.32
8906087775089,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,18,0.04
8906087775522,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,21,0.05
8906087775546,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,39,0.09
8906087775607,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,60,0.31
8906087775690,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,18,0.04
8906087776024,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,17,0.04
8906087776116,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,30,0.06
8906087776123,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,90,0.31
8906087776215,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,100,0.17
8906087776758,Mamaearth - Color Care,Aug-26,RELIANCE RETAIL LIMITED,34,0.06
8906087777045,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,400,0.44
8906087777076,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,400,0.44
8906087778240,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,223,0.2
8906087778455,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,37,0.07
8906087778462,Aqualogica - Face,Aug-26,RELIANCE RETAIL LIMITED,100,0.33
8906087778677,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,240,0.87
8906087779032,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,521,1.04
8906087779216,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,42,0.09
8904417300512,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,120,0.2
8904417306231,The Derma Co. - Face,Aug-26,V-MART RETAIL LIMITED,58,0.15
8904417309546,Mamaearth - Hair,Aug-26,V-MART RETAIL LIMITED,120,0.45
8904417310351,Mamaearth - Hair,Aug-26,V-MART RETAIL LIMITED,144,0.32
8904417311501,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,24,0.06
8904417311570,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,96,0.15
8904417311587,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,96,0.15
8904417312546,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,96,0.16
8904417314298,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,312,0.53
8904417315073,Mamaearth - Hair,Aug-26,V-MART RETAIL LIMITED,96,0.32
8904417316896,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,60,0.16
8904417317183,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,72,0.16
8904417317244,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,108,0.22
8904417317268,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,120,0.25
8904417317589,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,84,0.19
8904417317596,Mamaearth - Body,Aug-26,V-MART RETAIL LIMITED,96,0.22
8904417318074,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,72,0.15
8904417318081,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,60,0.12
8904417319873,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,24,0.06
8904417319880,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,24,0.05
8904417322361,Mamaearth - Hair,Aug-26,V-MART RETAIL LIMITED,120,0.27
8906087770558,Mamaearth - Baby,Aug-26,V-MART RETAIL LIMITED,12,0.02
8906087771333,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,18,0.04
8906087772187,Mamaearth - Hair,Aug-26,V-MART RETAIL LIMITED,144,0.32
8906087773474,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,48,0.03
8906087773535,Mamaearth - Face,Aug-26,V-MART RETAIL LIMITED,48,0.03
8904417307740,Mamaearth - Hair,Aug-26,VISHAL ENTERPRISES,78,0.18
8904417314298,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,113,0.33
8904417316346,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,120,0.1
8904417325478,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,311,0.91
8904417325584,Mamaearth - Combo,Aug-26,VISHAL ENTERPRISES,198,0.58
8906087770657,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,51,0.09
8906087770671,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,63,0.12
8906087771807,Mamaearth - Hair,Aug-26,VISHAL ENTERPRISES,75,0.17
8906087772859,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,42,0.08
8906087778233,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,90,0.07
8906087778240,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,45,0.04
8906087779032,Mamaearth - Face,Aug-26,VISHAL ENTERPRISES,93,0.17
8904417300659,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,2785,4.28
8904417305043,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,106,0.24
8904417306248,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,2259,4.98
8904417306521,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,164,0.69
8904417306576,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,1165,2.03
8904417307740,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,220,0.49
8904417307764,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,559,1.43
8904417308501,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,41,0.09
8904417309171,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,169,0.35
8904417309188,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,53,0.11
8904417316056,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,1279,2.75
8904417317282,The Derma Co. - Hair,Jul-26,APOLLO HEALTHCO,83,0.24
8904417321722,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,142,0.3
8904417322361,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,130,0.26
8904417322552,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,81,0.28
8904417322569,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,120,0.42
8904417322989,The Derma Co. - Hair,Jul-26,APOLLO HEALTHCO,201,0.7
8906087770008,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,2412,3.84
8906087770022,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,4193,6.68
8906087770046,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,541,0.86
8906087770084,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,938,1.79
8906087770152,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,27,0.05
8906087770510,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,1077,1.92
8906087770527,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,696,0.59
8906087770534,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,3462,4.41
8906087770640,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,170,0.27
8906087770657,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,914,1.64
8906087770664,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,2811,5.1
8906087770671,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,2708,4.94
8906087771180,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,5767,9.19
8906087771807,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,830,1.79
8906087771814,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,100,0.26
8906087771845,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,4,0.01
8906087771883,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,1396,3.74
8906087771968,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,12,0.02
8906087771982,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,26,0.07
8906087772040,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,1172,4.91
8906087772057,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,26,0.16
8906087772064,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,239,0.83
8906087772378,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,3,0.01
8906087772859,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,863,1.57
8906087772897,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,130,0.26
8906087773849,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,723,2.72
8906087775089,Mamaearth - Hair,Jul-26,APOLLO HEALTHCO,44,0.1
8906087775607,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,777,3.78
8906087775645,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,2657,5.56
8906087775713,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,200,0.7
8906087776109,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,700,2.19
8906087776215,Mamaearth - Baby,Jul-26,APOLLO HEALTHCO,5572,8.88
8906087776604,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,1376,5.69
8906087778042,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,74,0.31
8906087778455,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,30,0.05
8906087779032,Mamaearth - Face,Jul-26,APOLLO HEALTHCO,1910,3.48
8906087779292,The Derma Co. - Face,Jul-26,APOLLO HEALTHCO,370,0.9
706502246792,Dr. Sheth - Face,Jul-26,HEALTH & GLOW,3,0.01
8904417300598,The Derma Co. - Face,Jul-26,HEALTH & GLOW,9,0.07
8904417301762,Mamaearth - Face,Jul-26,HEALTH & GLOW,38,0.07
8904417302066,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,82,0.17
8904417302073,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,49,0.1
8904417302301,Mamaearth - Face,Jul-26,HEALTH & GLOW,10,0.03
8904417302318,Mamaearth - Face,Jul-26,HEALTH & GLOW,16,0.04
8904417302325,Mamaearth - Face,Jul-26,HEALTH & GLOW,6,0.01
8904417302578,The Derma Co. - Face,Jul-26,HEALTH & GLOW,56,0.13
8904417302608,Mamaearth - Face,Jul-26,HEALTH & GLOW,12,0.03
8904417302707,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,17,0.05
8904417302738,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,4,0.01
8904417302745,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,20,0.07
8904417302776,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,19,0.05
8904417303131,The Derma Co. - Face,Jul-26,HEALTH & GLOW,24,0.07
8904417303285,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,36,0.1
8904417303292,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,4,0.01
8904417303308,Mamaearth - Face,Jul-26,HEALTH & GLOW,122,0.2
8904417303315,Mamaearth - Face,Jul-26,HEALTH & GLOW,106,0.15
8904417303322,Mamaearth - Face,Jul-26,HEALTH & GLOW,119,0.14
8904417303407,Mamaearth - Face,Jul-26,HEALTH & GLOW,63,0.13
8904417303445,Mamaearth - Face,Jul-26,HEALTH & GLOW,158,0.32
8904417303537,Mamaearth - Hair,Jul-26,HEALTH & GLOW,77,0.29
8904417305043,Mamaearth - Hair,Jul-26,HEALTH & GLOW,36,0.09
8904417305050,Mamaearth - Hair,Jul-26,HEALTH & GLOW,4,0.01
8904417305098,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,26,0.07
8904417305104,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,10,0.03
8904417305258,Mamaearth - Face,Jul-26,HEALTH & GLOW,46,0.12
8904417305821,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,16,0.06
8904417305838,Mamaearth - Face,Jul-26,HEALTH & GLOW,10,0.04
8904417306231,The Derma Co. - Face,Jul-26,HEALTH & GLOW,12,0.05
8904417306248,The Derma Co. - Face,Jul-26,HEALTH & GLOW,148,0.31
8904417306255,Aqualogica - Face,Jul-26,HEALTH & GLOW,34,0.1
8904417306439,Mamaearth - Face,Jul-26,HEALTH & GLOW,4,0.01
8904417306514,Aqualogica - Face,Jul-26,HEALTH & GLOW,53,0.09
8904417306521,The Derma Co. - Face,Jul-26,HEALTH & GLOW,17,0.07
8904417306576,The Derma Co. - Face,Jul-26,HEALTH & GLOW,61,0.1
8904417307122,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,10,0.02
8904417307283,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,22,0.08
8904417307320,Bblunt - Hair Care,Jul-26,HEALTH & GLOW,4,0.01
8904417307481,Aqualogica - Face,Jul-26,HEALTH & GLOW,15,0.04
8904417307740,Mamaearth - Hair,Jul-26,HEALTH & GLOW,103,0.24
8904417307757,Mamaearth - Hair,Jul-26,HEALTH & GLOW,82,0.21
8904417307764,Mamaearth - Hair,Jul-26,HEALTH & GLOW,120,0.32
8904417308440,Aqualogica - Face,Jul-26,HEALTH & GLOW,3,0.01
8904417309171,The Derma Co. - Face,Jul-26,HEALTH & GLOW,40,0.08
8904417309188,The Derma Co. - Face,Jul-26,HEALTH & GLOW,14,0.03
8904417309799,The Derma Co. - Face,Jul-26,HEALTH & GLOW,73,0.16
8904417311327,The Derma Co. - Face,Jul-26,HEALTH & GLOW,78,0.12
8904417311389,Aqualogica - Face,Jul-26,HEALTH & GLOW,24,0.08
8904417311495,The Derma Co. - Face,Jul-26,HEALTH & GLOW,17,0.09
8904417311549,Mamaearth - Face,Jul-26,HEALTH & GLOW,24,0.05
8904417311655,Mamaearth - Baby,Jul-26,HEALTH & GLOW,10,0.01
8904417312133,Mamaearth - Face,Jul-26,HEALTH & GLOW,13,0.03
8904417312300,Mamaearth - Hair,Jul-26,HEALTH & GLOW,2,0.01
8904417312379,Mamaearth - Face,Jul-26,HEALTH & GLOW,5,0.01
8904417312386,Mamaearth - Hair,Jul-26,HEALTH & GLOW,7,0.01
8904417312430,Mamaearth - Hair,Jul-26,HEALTH & GLOW,10,0.02
8904417312546,Mamaearth - Face,Jul-26,HEALTH & GLOW,10,0.03
8904417312867,Mamaearth - Face,Jul-26,HEALTH & GLOW,2,0.01
8904417312997,Mamaearth - Face,Jul-26,HEALTH & GLOW,4,0.01
8904417313185,Aqualogica - Fragrance,Jul-26,HEALTH & GLOW,1,0.0
8904417313420,Mamaearth - Face,Jul-26,HEALTH & GLOW,5,0.02
8904417313765,Mamaearth - Hair,Jul-26,HEALTH & GLOW,12,0.03
8904417313963,Mamaearth - Hair,Jul-26,HEALTH & GLOW,24,0.05
8904417314007,Aqualogica - Face,Jul-26,HEALTH & GLOW,2,0.01
8904417314014,Aqualogica - Face,Jul-26,HEALTH & GLOW,45,0.15
8904417314021,Aqualogica - Face,Jul-26,HEALTH & GLOW,25,0.08
8904417314267,Mamaearth - Face,Jul-26,HEALTH & GLOW,7,0.02
8904417314298,Mamaearth - Face,Jul-26,HEALTH & GLOW,194,0.43
8904417314618,The Derma Co. - Face,Jul-26,HEALTH & GLOW,112,0.59
8904417314755,The Derma Co. - Face,Jul-26,HEALTH & GLOW,623,1.42
8904417315073,Mamaearth - Hair,Jul-26,HEALTH & GLOW,29,0.12
8904417315127,Mamaearth - Hair,Jul-26,HEALTH & GLOW,11,0.02
8904417315141,The Derma Co. - Face,Jul-26,HEALTH & GLOW,652,1.32
8904417315622,Mamaearth - Body,Jul-26,HEALTH & GLOW,6,0.01
8904417315660,Mamaearth - Body,Jul-26,HEALTH & GLOW,29,0.06
8904417315677,Mamaearth - Body,Jul-26,HEALTH & GLOW,19,0.04
8904417315738,Mamaearth - Body,Jul-26,HEALTH & GLOW,21,0.04
8904417318074,Mamaearth - Face,Jul-26,HEALTH & GLOW,13,0.04
8904417318081,Mamaearth - Face,Jul-26,HEALTH & GLOW,12,0.04
8904417319873,Mamaearth - Face,Jul-26,HEALTH & GLOW,23,0.08
8904417322392,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,54,0.15
8904417322415,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,59,0.16
8904417322422,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,40,0.11
8904417322439,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,21,0.06
8904417322446,Bblunt - Hair Colour,Jul-26,HEALTH & GLOW,51,0.14
8904417323276,The Derma Co. - Face,Jul-26,HEALTH & GLOW,8,0.02
8906087770060,Mamaearth - Baby,Jul-26,HEALTH & GLOW,10,0.02
8906087770435,Mamaearth - Baby,Jul-26,HEALTH & GLOW,4,0.01
8906087770534,Mamaearth - Baby,Jul-26,HEALTH & GLOW,10,0.01
8906087770558,Mamaearth - Baby,Jul-26,HEALTH & GLOW,20,0.03
8906087770640,Mamaearth - Baby,Jul-26,HEALTH & GLOW,3,0.01
8906087770657,Mamaearth - Face,Jul-26,HEALTH & GLOW,33,0.07
8906087770664,Mamaearth - Face,Jul-26,HEALTH & GLOW,70,0.14
8906087770671,Mamaearth - Face,Jul-26,HEALTH & GLOW,160,0.31
8906087771333,Mamaearth - Face,Jul-26,HEALTH & GLOW,40,0.13
8906087771340,Mamaearth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906087771807,Mamaearth - Hair,Jul-26,HEALTH & GLOW,75,0.17
8906087771814,Mamaearth - Hair,Jul-26,HEALTH & GLOW,58,0.15
8906087771845,Mamaearth - Hair,Jul-26,HEALTH & GLOW,4,0.01
8906087771883,Mamaearth - Hair,Jul-26,HEALTH & GLOW,60,0.17
8906087771982,Mamaearth - Face,Jul-26,HEALTH & GLOW,3,0.01
8906087772019,The Derma Co. - Face,Jul-26,HEALTH & GLOW,30,0.07
8906087772040,The Derma Co. - Face,Jul-26,HEALTH & GLOW,87,0.34
8906087772057,The Derma Co. - Face,Jul-26,HEALTH & GLOW,41,0.24
8906087772064,The Derma Co. - Face,Jul-26,HEALTH & GLOW,72,0.26
8906087772071,The Derma Co. - Face,Jul-26,HEALTH & GLOW,69,0.18
8906087772095,The Derma Co. - Face,Jul-26,HEALTH & GLOW,61,0.28
8906087772187,Mamaearth - Hair,Jul-26,HEALTH & GLOW,24,0.11
8906087772279,Mamaearth - Face,Jul-26,HEALTH & GLOW,14,0.06
8906087772378,Mamaearth - Hair,Jul-26,HEALTH & GLOW,51,0.1
8906087772460,Mamaearth - Face,Jul-26,HEALTH & GLOW,78,0.18
8906087772484,Mamaearth - Face,Jul-26,HEALTH & GLOW,30,0.08
8906087772859,Mamaearth - Face,Jul-26,HEALTH & GLOW,97,0.18
8906087772873,Mamaearth - Hair,Jul-26,HEALTH & GLOW,25,0.08
8906087772897,Mamaearth - Hair,Jul-26,HEALTH & GLOW,4,0.01
8906087773016,Mamaearth - Face,Jul-26,HEALTH & GLOW,9,0.04
8906087773115,Mamaearth - Face,Jul-26,HEALTH & GLOW,8,0.02
8906087773474,Mamaearth - Face,Jul-26,HEALTH & GLOW,10,0.01
8906087773511,Mamaearth - Face,Jul-26,HEALTH & GLOW,31,0.02
8906087773535,Mamaearth - Face,Jul-26,HEALTH & GLOW,33,0.03
8906087773740,The Derma Co. - Face,Jul-26,HEALTH & GLOW,37,0.19
8906087773849,The Derma Co. - Face,Jul-26,HEALTH & GLOW,203,0.72
8906087773863,The Derma Co. - Face,Jul-26,HEALTH & GLOW,72,0.28
8906087773924,Mamaearth - Face,Jul-26,HEALTH & GLOW,11,0.04
8906087774105,The Derma Co. - Face,Jul-26,HEALTH & GLOW,22,0.09
8906087774488,The Derma Co. - Face,Jul-26,HEALTH & GLOW,22,0.12
8906087774495,The Derma Co. - Face,Jul-26,HEALTH & GLOW,24,0.09
8906087774624,The Derma Co. - Face,Jul-26,HEALTH & GLOW,95,0.31
8906087774808,The Derma Co. - Face,Jul-26,HEALTH & GLOW,39,0.1
8906087775089,Mamaearth - Hair,Jul-26,HEALTH & GLOW,15,0.03
8906087775096,Mamaearth - Hair,Jul-26,HEALTH & GLOW,16,0.04
8906087775188,Mamaearth - Face,Jul-26,HEALTH & GLOW,6,0.02
8906087775607,The Derma Co. - Face,Jul-26,HEALTH & GLOW,137,0.62
8906087775645,The Derma Co. - Face,Jul-26,HEALTH & GLOW,41,0.08
8906087775690,The Derma Co. - Face,Jul-26,HEALTH & GLOW,28,0.07
8906087775706,The Derma Co. - Face,Jul-26,HEALTH & GLOW,20,0.07
8906087775713,The Derma Co. - Face,Jul-26,HEALTH & GLOW,95,0.31
8906087776017,The Derma Co. - Face,Jul-26,HEALTH & GLOW,265,1.16
8906087776024,The Derma Co. - Face,Jul-26,HEALTH & GLOW,47,0.11
8906087776093,The Derma Co. - Face,Jul-26,HEALTH & GLOW,36,0.08
