Year-Month,Chain/Account,Distributor,EAN,Brand,Category,Sub_Category,Quantity,NSV
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8904417315073,Mamaearth,Hair,Shampoo,240,79580.399976
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8906087771807,Mamaearth,Hair,Shampoo,4950,728887.498764
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8904417306248,The Derma Co.,Face,Face Cleanser,4224,757785.5984820001
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8904417315141,The Derma Co.,Face,Face Cleanser,3456,643973.7602039999
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8906087775645,The Derma Co.,Face,Face Cleanser,23040,2858918.409216
2026-05,Avenue Supermarts,Kiran Trading Company_Ship to - MT -Dmart,8906087775713,The Derma Co.,Face,Sun Care,11000,2305379.99362
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087778462,Aqualogica,Face,Sun Care,30,8082.000008
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087779407,Aqualogica,Face,Sun Care,185,49839.000055
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087771180,Mamaearth,Baby,Baby Soap,303,37672.020049
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417317275,Mamaearth,Body,Body Lotion,72,16289.4
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417300512,Mamaearth,Face,Face Cleanser,760,145458.000372
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417305258,Mamaearth,Face,Sun Care,12,2261.519994
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417306439,Mamaearth,Face,Face Cleanser,246,37859.400056
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417311501,Mamaearth,Face,Sun Care,144,29820.240048
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417311549,Mamaearth,Face,Face Cleanser,140,18952.499954
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417312546,Mamaearth,Face,Face Cleanser,252,43819.019854
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417314298,Mamaearth,Face,Face Cleanser,2784,507701.039596
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417316896,Mamaearth,Face,Sun Care,211,48073.184884
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417318074,Mamaearth,Face,Moisturisers,72,13416.120004
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417318081,Mamaearth,Face,Moisturisers,36,6708.060002
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087770664,Mamaearth,Face,Face Cleanser,7,1016.820001
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087770671,Mamaearth,Face,Face Cleanser,640,98496.000138
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087771333,Mamaearth,Face,Sun Care,1800,404189.999648
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087772859,Mamaearth,Face,Face Cleanser,75,11542.500015
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087779032,Mamaearth,Face,Face Cleanser,180,27702.00004
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417303537,Mamaearth,Hair,Shampoo,432,157916.399904
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417315073,Mamaearth,Hair,Shampoo,180,66159.30006000001
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087771807,Mamaearth,Hair,Shampoo,736,122010.39970400001
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417306248,The Derma Co.,Face,Face Cleanser,577,103513.79978999999
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8904417315141,The Derma Co.,Face,Face Cleanser,408,76024.680026
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087775645,The Derma Co.,Face,Face Cleanser,5928,735575.882374
2026-05,Avenue Supermarts,Pragati Sales - MT_Dmart,8906087775713,The Derma Co.,Face,Sun Care,2311,484339.378655
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087778462,Aqualogica,Face,Sun Care,1200,323280.00036
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087779407,Aqualogica,Face,Sun Care,1200,323280.00036
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087770442,Mamaearth,Baby,Shampoo,480,95903.999856
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087771180,Mamaearth,Baby,Baby Soap,6026,599285.701808
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417300512,Mamaearth,Face,Face Cleanser,1521,297584.550762
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417311501,Mamaearth,Face,Sun Care,1728,357842.880588
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417314298,Mamaearth,Face,Face Cleanser,1920,333859.198888
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417316896,Mamaearth,Face,Sun Care,1200,273401.999328
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087770671,Mamaearth,Face,Face Cleanser,1200,179549.999352
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087772859,Mamaearth,Face,Face Cleanser,1320,197504.999288
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087779032,Mamaearth,Face,Face Cleanser,4800,718199.997408
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417303537,Mamaearth,Hair,Shampoo,960,325992.000096
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417307740,Mamaearth,Hair,Shampoo,810,119272.499798
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417307764,Mamaearth,Hair,Hair Oil,360,70308.0
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087771807,Mamaearth,Hair,Shampoo,2700,397574.999324
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417306248,The Derma Co.,Face,Face Cleanser,1392,249724.7995
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8904417315141,The Derma Co.,Face,Face Cleanser,768,143105.280046
2026-05,Avenue Supermarts,Sri Vijaya Durga Agencies - MT,8906087775645,The Derma Co.,Face,Face Cleanser,8304,1030401.843322
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417305258,Mamaearth,Face,Sun Care,6,1465.799998
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,24,7039.2
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417313178,Mamaearth,Face,Sun Care,6,1675.799998
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,24,2099.99999
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,12,2259.599998
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,12,2394.0312
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,12,4191.743708
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,12,2259.599998
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,18,1575.054006
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,18,3591.0468
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,12,6711.830118
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,12,2604.089276
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,12,6711.830118
2026-05,BAGNAN-SHYAMPUR ROAD,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,15,3255.111594
2026-05,BALURGHAT,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,12,3519.6
2026-05,BALURGHAT,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BALURGHAT,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,9,1694.699999
2026-05,BALURGHAT,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,9,1795.5234
2026-05,BALURGHAT,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,6,2095.871852
2026-05,BALURGHAT,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,9,1694.699999
2026-05,BALURGHAT,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,9,787.499996
2026-05,BALURGHAT,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,9,787.527003
2026-05,BALURGHAT,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,12,2394.0312
2026-05,BALURGHAT,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,12,6921.837316
2026-05,BALURGHAT,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,12,2685.9774559999996
2026-05,BALURGHAT,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,9,5243.879788
2026-05,BALURGHAT,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,15,3255.111594
2026-05,BARUIPUR,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,12,3519.6
2026-05,BARUIPUR,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BARUIPUR,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,9,1694.699999
2026-05,BARUIPUR,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,9,1795.5234
2026-05,BARUIPUR,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,3,1047.935926
2026-05,BARUIPUR,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,12,2293.207799
2026-05,BARUIPUR,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,24,2099.9999900000003
2026-05,BARUIPUR,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,9,787.527003
2026-05,BARUIPUR,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,15,2992.5389999999998
2026-05,BARUIPUR,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,12,6921.837316
2026-05,BARUIPUR,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,9,1953.066956
2026-05,BARUIPUR,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,9,5243.879788
2026-05,BARUIPUR,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,9,1953.066956
2026-05,BOLPUR,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,12,3519.6
2026-05,BOLPUR,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BOLPUR,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,18,3490.223399
2026-05,BOLPUR,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,18,3591.0468
2026-05,BOLPUR,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,6,2095.871852
2026-05,BOLPUR,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,18,3490.223399
2026-05,BOLPUR,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BOLPUR,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,15,1312.545005
2026-05,BOLPUR,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,24,4788.0624
2026-05,BOLPUR,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,9,5033.872588
2026-05,BOLPUR,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,18,4151.7984559999995
2026-05,BOLPUR,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,9,5243.879788
2026-05,BOLPUR,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,12,2604.089274
2026-05,BURDWAN,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,12,3519.6
2026-05,BURDWAN,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,15,1312.499994
2026-05,BURDWAN,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,9,1694.699999
2026-05,BURDWAN,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,12,2394.0312
2026-05,BURDWAN,D.L. Sales - MT,8906087771333,Mamaearth,Face,Sun Care,3,1047.935926
2026-05,BURDWAN,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,9,1694.699999
2026-05,BURDWAN,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,9,787.499996
2026-05,BURDWAN,D.L. Sales - MT,8906087778240,Mamaearth,Face,Face Cleanser,9,787.527003
2026-05,BURDWAN,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,15,2992.5389999999998
2026-05,BURDWAN,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,9,5033.872588
2026-05,BURDWAN,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,12,2685.9774559999996
2026-05,BURDWAN,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,9,5243.879788
2026-05,BURDWAN,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,9,1953.066956
2026-05,Beaute &,Venkateswara Agencies,8904417306255,Aqualogica,Face,Sun Care,15,4592.0128
2026-05,Beaute &,Venkateswara Agencies,8904417307481,Aqualogica,Face,Moisturisers,2,544.070016
2026-05,Beaute &,Venkateswara Agencies,8904417311389,Aqualogica,Face,Sun Care,1,306.124608
2026-05,Beaute &,Venkateswara Agencies,8904417314007,Aqualogica,Face,Moisturisers,2,680.428414
2026-05,Beaute &,Venkateswara Agencies,8904417314014,Aqualogica,Face,Moisturisers,1,340.214207
2026-05,Beaute &,Venkateswara Agencies,8904417314021,Aqualogica,Face,Moisturisers,1,340.214207
2026-05,Beaute &,Venkateswara Agencies,8906087776802,Aqualogica,Face,Face Cleanser,2,339.532416
2026-05,Beaute &,Venkateswara Agencies,8906087777090,Aqualogica,Face,Sun Care,2,612.249216
2026-05,Beaute &,Venkateswara Agencies,8906087778110,Aqualogica,Face,Face Cleanser,8,1358.17747
2026-05,Beaute &,Venkateswara Agencies,8906087778462,Aqualogica,Face,Sun Care,8,2449.09744
2026-05,Beaute &,Venkateswara Agencies,8906087779377,Aqualogica,Face,Face Cleanser,3,509.31456000000003
2026-05,Beaute &,Venkateswara Agencies,8906087779407,Aqualogica,Face,Sun Care,2,612.249216
2026-05,Beaute &,Venkateswara Agencies,8906087779872,Aqualogica,Face,Moisturisers,4,1088.140032
2026-05,Beaute &,Venkateswara Agencies,8904417302707,Bblunt,Hair Care,Shampoo,2,544.070016
2026-05,Beaute &,Venkateswara Agencies,8904417302738,Bblunt,Hair Care,Shampoo,2,603.5
2026-05,Beaute &,Venkateswara Agencies,8904417302745,Bblunt,Hair Care,Conditioner,4,1356.6
2026-05,Beaute &,Venkateswara Agencies,8904417302776,Bblunt,Hair Care,Conditioner,1,339.15
2026-05,Beaute &,Venkateswara Agencies,8904417303285,Bblunt,Hair Care,Shampoo,11,3319.249996
2026-05,Beaute &,Venkateswara Agencies,8904417303292,Bblunt,Hair Care,Conditioner,4,1356.6
2026-05,Beaute &,Venkateswara Agencies,8904417302066,Bblunt,Hair Colour,5 Minute Shampoo,18,4574.7
2026-05,Beaute &,Venkateswara Agencies,8904417302073,Bblunt,Hair Colour,5 Minute Shampoo,14,3558.1
2026-05,Beaute &,Venkateswara Agencies,8906087779490,Bblunt,Styling Products,Hair Spray,41,17390.150025
2026-05,Beaute &,Venkateswara Agencies,8906087779506,Bblunt,Styling Products,Hair Spray,3,1225.180222
2026-05,Beaute &,Venkateswara Agencies,8906087779513,Bblunt,Styling Products,Hair Spray,18,9164.700002
2026-05,Beaute &,Venkateswara Agencies,8906087770008,Mamaearth,Baby,Body Lotion,1,169.766208
2026-05,Beaute &,Venkateswara Agencies,8906087770022,Mamaearth,Baby,Shampoo,2,339.532416
2026-05,Beaute &,Venkateswara Agencies,8906087771180,Mamaearth,Baby,Baby Soap,1,150.676033
2026-05,Beaute &,Venkateswara Agencies,8906087776123,Mamaearth,Baby,Body Lotion,2,680.428414
2026-05,Beaute &,Venkateswara Agencies,8906087776215,Mamaearth,Baby,Baby Soap,2,339.532416
2026-05,Beaute &,Venkateswara Agencies,8904417302301,Mamaearth,Face,Facial Kit,1,272.035008
2026-05,Beaute &,Venkateswara Agencies,8904417302318,Mamaearth,Face,Facial Kit,2,544.070016
2026-05,Beaute &,Venkateswara Agencies,8906087770671,Mamaearth,Face,Face Cleanser,7,1360.17504
2026-05,Beaute &,Venkateswara Agencies,8906087771333,Mamaearth,Face,Sun Care,2,680.444383
2026-05,Beaute &,Venkateswara Agencies,8906087772460,Mamaearth,Face,Face Scrub,2,475.90198399999997
2026-05,Beaute &,Venkateswara Agencies,8906087772859,Mamaearth,Face,Face Cleanser,3,582.9321600000001
2026-05,Beaute &,Venkateswara Agencies,8906087773511,Mamaearth,Face,Face Masks,1,101.591775
2026-05,Beaute &,Venkateswara Agencies,8906087779032,Mamaearth,Face,Face Cleanser,20,3886.214406
2026-05,Beaute &,Venkateswara Agencies,8904417305043,Mamaearth,Hair,Shampoo,2,422.71104
2026-05,Beaute &,Venkateswara Agencies,8904417307740,Mamaearth,Hair,Shampoo,3,634.086399
2026-05,Beaute &,Venkateswara Agencies,8906087771807,Mamaearth,Hair,Shampoo,5,1056.7974370000002
2026-05,Beaute &,Venkateswara Agencies,8906087771814,Mamaearth,Hair,Conditioner,1,237.956575
2026-05,Beaute &,Venkateswara Agencies,8906087771883,Mamaearth,Hair,Hair Oil,1,285.670848
2026-05,Beaute &,Venkateswara Agencies,8906087772378,Mamaearth,Hair,Hair Serum,2,407.711614
2026-05,Beaute &,Venkateswara Agencies,8906087778486,Mamaearth,Hair,Henna Paste,10,1697.717854
2026-05,Beaute &,Venkateswara Agencies,8904417302578,The Derma Co.,Face,Moisturisers,1,237.945409
2026-05,Beaute &,Venkateswara Agencies,8906087772019,The Derma Co.,Face,Face Cleanser,4,951.815136
2026-05,Beaute &,Venkateswara Agencies,8906087772040,The Derma Co.,Face,Face Serum,6,2450.379613
2026-05,Beaute &,Venkateswara Agencies,8906087772057,The Derma Co.,Face,Face Serum,3,1838.793024
2026-05,Beaute &,Venkateswara Agencies,8906087772064,The Derma Co.,Face,Cream,6,2041.365089
2026-05,Beaute &,Venkateswara Agencies,8906087772071,The Derma Co.,Face,Moisturisers,3,713.836225
2026-05,Beaute &,Venkateswara Agencies,8906087772095,The Derma Co.,Face,Sun Care,29,13821.052986
2026-05,Beaute &,Venkateswara Agencies,8906087773849,The Derma Co.,Face,Face Serum,8,2721.7744279999997
2026-05,Beaute &,Venkateswara Agencies,8906087773863,The Derma Co.,Face,Face Serum,2,816.825154
2026-05,Beaute &,Venkateswara Agencies,8906087774105,The Derma Co.,Face,Face Serum,1,408.393408
2026-05,Beaute &,Venkateswara Agencies,8906087774808,The Derma Co.,Face,Face Cleanser,3,713.836225
2026-05,Beaute &,Venkateswara Agencies,8906087775607,The Derma Co.,Face,Face Serum,5,2314.725376
2026-05,Beaute &,Venkateswara Agencies,8906087775645,The Derma Co.,Face,Face Cleanser,12,2446.327104
2026-05,Beaute &,Venkateswara Agencies,8906087775713,The Derma Co.,Face,Sun Care,29,9866.595269
2026-05,Beaute &,Venkateswara Agencies,8906087776017,The Derma Co.,Face,Face Masks,6,2450.379613
2026-05,Beaute &,Venkateswara Agencies,8906087776093,The Derma Co.,Face,Moisturisers,1,237.945409
2026-05,Beaute &,Venkateswara Agencies,8906087776604,The Derma Co.,Face,Face Serum,17,5783.81718
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417306255,Aqualogica,Face,Sun Care,1,306.138976
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417306514,Aqualogica,Face,Face Cleanser,2,339.532416
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087778462,Aqualogica,Face,Sun Care,5,1530.637408
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087779407,Aqualogica,Face,Sun Care,7,2142.872256
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087779872,Aqualogica,Face,Moisturisers,2,544.070016
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417302745,Bblunt,Hair Care,Conditioner,1,339.15
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417303285,Bblunt,Hair Care,Shampoo,4,1206.999998
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417302066,Bblunt,Hair Colour,5 Minute Shampoo,9,2287.3500000000004
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417302073,Bblunt,Hair Colour,5 Minute Shampoo,9,2287.35
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087779490,Bblunt,Styling Products,Hair Spray,31,13148.650017
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087779513,Bblunt,Styling Products,Hair Spray,12,6109.800002
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417306439,Mamaearth,Face,Face Cleanser,1,194.31072
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087770664,Mamaearth,Face,Face Cleanser,3,582.9321600000001
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087770671,Mamaearth,Face,Face Cleanser,9,1748.796484
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087771333,Mamaearth,Face,Sun Care,1,340.214207
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772279,Mamaearth,Face,Face Serum,2,816.786814
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772859,Mamaearth,Face,Face Cleanser,1,194.31072
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087779032,Mamaearth,Face,Face Cleanser,11,2137.417924
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417305043,Mamaearth,Hair,Shampoo,1,211.365439
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417307740,Mamaearth,Hair,Shampoo,3,634.066559
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087771807,Mamaearth,Hair,Shampoo,4,845.451838
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087771883,Mamaearth,Hair,Hair Oil,1,285.670848
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772378,Mamaearth,Hair,Hair Serum,1,203.855807
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8904417302578,The Derma Co.,Face,Moisturisers,1,237.945409
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772019,The Derma Co.,Face,Face Cleanser,1,237.945409
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772040,The Derma Co.,Face,Face Serum,7,2858.830528
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772071,The Derma Co.,Face,Moisturisers,4,951.781632
2026-05,Beaute&Nutrie DC,Venkateswara Agencies,8906087772095,The Derma Co.,Face,Sun Care,19,9055.080865
