Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Apollo Healthco Ltd_Raipur,Direct,0.2336288,0.663,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.1126557,0.35928,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0253291,0.07188,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.5479321,1.72416,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.8218982,2.58624,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0091063,0.01494,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0127634,0.02094,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0148881,0.02745,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.44326,1.2579,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0255269,0.04188,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0612937,0.10056,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.2284322,0.7188,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.10131659999999999,0.28752,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.023821,0.04392,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0633229,0.1797,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.1976857,0.561,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.6078993,1.72512,Aug'26,FY_26-27,North,Haryana,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0402286,0.066,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0182126,0.02988,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,1.1568068,3.68928,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.009274600000000001,0.0171,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.1279219,0.21564,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0370983,0.0684,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.011337100000000001,0.0186,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0255269,0.04188,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0106602,0.01797,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0426407,0.07188,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0061830999999999995,0.0114,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.018549200000000002,0.0342,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0258011,0.04233,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,1.6525808,5.2704,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0323797,0.0597,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0030914999999999996,0.0057,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.2478872,0.79056,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0067525,0.01245,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0364983,0.05988,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0081031,0.01494,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0094536,0.01743,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0612936,0.10056,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0197303,0.03237,Aug'26,FY_26-27,Central,Chattishgarh,Mamaearth,MT,MT
Apollo Healthco Ltd_Raipur,Direct,0.0319805,0.05391,Aug'26,FY_26-27,Central,Chattishgarh,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.1595286,0.26892,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0413145,0.13176,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0094678,0.01596,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0206573,0.06588,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0497592,0.08388,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.014201700000000001,0.02394,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0426406,0.07188,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.026036399999999998,0.04389,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0206573,0.06588,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.130271,0.2196,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.4131453,1.3176,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0312271,0.05264,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0319983,0.05394,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.0426406,0.07188,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,0.09937620000000001,0.16752,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Apollo Healthco Limited_Faridabad,Direct,2.2309841,7.11504,Aug'26,FY_26-27,North,Haryana,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0068492,0.01796,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0329408,0.0598,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.079124,0.14364,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.026352600000000004,0.04784,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0493782,0.08964,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0493782,0.08964,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.017269200000000002,0.03135,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0659366,0.1197,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0753714,0.19764,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0351442,0.0638,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0547934,0.14368,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0281154,0.05104,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0068855999999999995,0.0125,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0791239,0.14364,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.055491599999999995,0.08964,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0570892,0.1497,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.030847600000000003,0.056,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0179026,0.0325,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0131873,0.02394,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.029828499999999997,0.05415,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0038558999999999998,0.007,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,0.0114178,0.02994,Aug'26,FY_26-27,North,UPW,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.024689000000000003,0.04482,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.06664199999999999,0.10485,Aug'26,FY_26-27,North,Delhi,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0361082,0.05681,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.063143,0.102,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0411759,0.07475,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0692912,0.12579,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0037081,0.00599,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.052539499999999996,0.13777,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0924104,0.16776,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0913731,0.14376,Aug'26,FY_26-27,North,Delhi,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.060864499999999995,0.09576,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0042813999999999994,0.00999,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.060864499999999995,0.09576,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0082297,0.01494,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0432468,0.06986,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0098987,0.01797,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0659696,0.11976,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0045686,0.01198,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0659696,0.11976,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0889944,0.14376,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0761187,0.11976,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.060864499999999995,0.09576,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.009502100000000001,0.01495,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.10275450000000001,0.23976,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0571082,0.14975,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0502476,0.13176,Aug'26,FY_26-27,North,Delhi,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.1066273,0.16776,Aug'26,FY_26-27,North,Delhi,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.063143,0.102,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.10275450000000001,0.23976,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0395289,0.07176,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0308905,0.0499,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.05935939999999999,0.10776,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0399853,0.06291,Aug'26,FY_26-27,North,Delhi,The Derma Co,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0456103,0.07176,Aug'26,FY_26-27,North,Delhi,BBlunt,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,0.0016469999999999998,0.00299,Aug'26,FY_26-27,North,Delhi,Mamaearth,MT,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0311996,0.05625,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0106162,0.01914,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.028454,0.0513,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.37938730000000004,0.684,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.011614600000000001,0.02094,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.09983879999999999,0.18,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0013866,0.0025,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0223652,0.03588,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0192984,0.03096,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0040288,0.00658,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.014875999999999999,0.02682,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0210375,0.03375,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0099673,0.01797,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.029770300000000003,0.04776,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.1896937,0.342,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.016421500000000002,0.02682,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0186252,0.02988,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0693324,0.125,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0016585,0.00299,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0201442,0.0329,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.014875999999999999,0.02682,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0049586000000000005,0.00894,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0693324,0.125,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.020168699999999998,0.03294,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0033614,0.00549,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0132786,0.02394,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.015154200000000001,0.02475,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0457594,0.0825,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.060912,0.09772,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0117865,0.02125,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.064812,0.11685,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.028454,0.0513,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0362596,0.05922,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0584889,0.10545,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0049919,0.009,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0132453,0.02388,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0503116,0.08217,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0339729,0.06125,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.028454,0.0513,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.029813000000000003,0.05375,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.013721400000000002,0.02241,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0182952,0.02988,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.030456,0.04886,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0256792,0.04194,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0048246,0.00774,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0082922,0.01495,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.047011700000000003,0.07542,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0182952,0.02988,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.10977110000000001,0.17928,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0049368,0.00792,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0168073,0.02745,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0045738,0.00747,Aug'26,FY_26-27,North,UPW,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0024793000000000003,0.00447,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0094847,0.0171,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0318929,0.0575,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0111826,0.01794,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,0.0106162,0.01914,Aug'26,FY_26-27,North,UPW,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.07689109999999999,0.12558,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0966925,0.15792,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.022327800000000002,0.03582,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0064107,0.01047,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0758776,0.1368,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0020144,0.00329,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0265572,0.04788,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.094847,0.171,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0180264,0.0325,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0064107,0.01047,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0199345,0.03594,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0398358,0.07182,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0320165,0.05229,Aug'26,FY_26-27,North,Punjab,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0049586000000000005,0.00894,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-PB EB2B,Direct,0.0033280000000000002,0.006,Aug'26,FY_26-27,North,Punjab,Mamaearth,EB2B,MT
