Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Reliance Retail Limited_TNE3,Direct,13099.07,29041.0,May'26,FY_26-27,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNP8,Direct,36083.9,63991.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TO20,Direct,20233.89,48430.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TOJ6,Direct,14850.18,27224.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TP75,Direct,20118.94,39827.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TP76,Direct,21531.07,47149.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TQ22,Direct,16780.36,38213.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TU21,Direct,12779.68,27151.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TW60,Direct,19725.16,38319.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TY87,Direct,19609.05,39397.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2949,Direct,13540.9,24074.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2956,Direct,17154.15,41113.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2959,Direct,21484.38,50475.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2985,Direct,12029.68,23525.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6202,Direct,61740.68,99800.0,May'26,FY_26-27,West,Gujarat,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-6205,Direct,92972.36,187399.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6206,Direct,17997.57,42251.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6208,Direct,-15079.96,-16512.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6214,Direct,10824.93,20596.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6217,Direct,19293.66,36536.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6219,Direct,40417.38,83289.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6220,Direct,-29191.85,-47187.0,May'26,FY_26-27,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-6220,Direct,-33097.03,-54173.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6220,Direct,-35841.64,-57936.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-6224,Direct,59639.66,117912.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6225,Direct,9268.18,17637.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6239,Direct,16382.68,36126.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6703,Direct,19339.0,49433.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6714,Direct,12927.26,23585.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6728,Direct,11682.88,22840.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,19999.55,32328.0,May'26,FY_26-27,North,Haryana,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,2542574.18,6639598.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,509323.29,823290.0,May'26,FY_26-27,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FOC,Direct,0.7,2415.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FOC,Direct,1.6,7184.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR04,Direct,14318.32,26566.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR08,Direct,13142.0,24789.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR22,Direct,19780.14,35910.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR23,Direct,39803.38,75455.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR40,Direct,15189.88,27972.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR45,Direct,-2115.76,-3599.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR45,Direct,-4890.9,-7906.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR46,Direct,6590.22,12712.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR48,Direct,15219.86,27682.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR57,Direct,44542.52,78057.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR73,Direct,17218.28,35075.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR74,Direct,16391.2,31830.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR78,Direct,21302.98,45147.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR94,Direct,10817.29,19674.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR95,Direct,18897.77,34203.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR96,Direct,9533.0,17504.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,23635.17,48999.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,26855.64,36920.0,May'26,FY_26-27,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRAU,Direct,18850.56,38621.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRAW,Direct,14228.18,30198.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBC,Direct,16071.08,34277.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBK,Direct,16296.0,29555.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBQ,Direct,13340.86,23021.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBV,Direct,13492.28,29975.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCA,Direct,18780.28,36948.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCC,Direct,10310.02,20596.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCF,Direct,12796.44,29466.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCK,Direct,18479.78,36892.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCL,Direct,-18514.98,-30454.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCX,Direct,26648.47,58731.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRDF,Direct,22739.5,49927.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRDF,Direct,156339.8,252714.0,May'26,FY_26-27,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRDH,Direct,28666.21,55792.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRDM,Direct,15000.93,31679.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRDZ,Direct,14332.61,26313.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREC,Direct,67776.19,109556.0,May'26,FY_26-27,South-1,Karnataka,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREC,Direct,3976.48,9576.0,May'26,FY_26-27,South-1,Karnataka,BBlunt,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREC,Direct,2032494.8,5591892.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREC,Direct,1384904.21,2658010.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREF,Direct,19999.56,32328.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREF,Direct,298091.52,944935.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREF,Direct,9771.47,21552.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREI,Direct,27777.15,44900.0,May'26,FY_26-27,South-2,Telangana,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREI,Direct,1123972.85,3607524.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-FREI,Direct,265700.39,596008.0,May'26,FY_26-27,South-2,Telangana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRFP,Direct,12592.49,29319.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRFQ,Direct,8633.46,16623.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRGN,Direct,13317.63,26031.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRGQ,Direct,22361.53,44716.0,May'26,FY_26-27,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRGS,Direct,16444.64,34424.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRHI,Direct,24359.42,45043.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRHL,Direct,8603.38,17777.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRHT,Direct,23168.48,53019.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-S0GK,Direct,95553.39,154456.0,May'26,FY_26-27,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-S0GK,Direct,682650.27,2021945.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-S0GK,Direct,258597.77,567256.0,May'26,FY_26-27,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-S0IL,Direct,27777.11,44900.0,May'26,FY_26-27,South-2,Telangana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-S0IL,Direct,2000746.4,6145690.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-S0IL,Direct,1175550.69,2267118.0,May'26,FY_26-27,South-2,Telangana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-S0KN,Direct,47776.62,77228.0,May'26,FY_26-27,South-1,Karnataka,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-S0KN,Direct,1097725.68,3233900.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-S0KN,Direct,194159.9,412388.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-S2BZ,Direct,131108.03,211928.0,May'26,FY_26-27,North,Lucknow-UPE,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-S2BZ,Direct,3650374.17,16230491.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-S2BZ,Direct,528080.95,1089926.0,May'26,FY_26-27,North,Lucknow-UPE,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-S4ZK,Direct,19999.53,32328.0,May'26,FY_26-27,East,Northeast-Assam,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-S4ZK,Direct,299697.05,732752.0,May'26,FY_26-27,East,Northeast-Assam,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SAAH,Direct,103330.86,167028.0,May'26,FY_26-27,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-SAAH,Direct,4197520.68,18589450.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SAAH,Direct,1021265.84,2123838.0,May'26,FY_26-27,North,UPW,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SF92,Direct,83331.36,134700.0,May'26,FY_26-27,East,West Bengal,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SF92,Direct,5047191.66,19266745.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SF92,Direct,-31749.7,-53521.0,May'26,FY_26-27,East,West Bengal,Pure Origin,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SF92,Direct,530281.22,979072.0,May'26,FY_26-27,East,West Bengal,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH65,Direct,115552.72,186784.0,May'26,FY_26-27,West,Pune,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH65,Direct,1846505.68,4712234.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH65,Direct,316084.73,580016.0,May'26,FY_26-27,West,Pune,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH69,Direct,19999.48,32328.0,May'26,FY_26-27,North,Haryana,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH69,Direct,1319163.24,3363525.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH69,Direct,453355.42,750092.0,May'26,FY_26-27,North,Haryana,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH71,Direct,95553.32,154456.0,May'26,FY_26-27,Central,Madhya Pradesh,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH71,Direct,1929527.63,8495739.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SH71,Direct,602325.97,1233450.0,May'26,FY_26-27,Central,Madhya Pradesh,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-SK6I,Direct,27777.09,44900.0,May'26,FY_26-27,West,Gujarat,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-SK6I,Direct,1123242.28,2847493.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SK6I,Direct,565394.45,1027486.0,May'26,FY_26-27,West,Gujarat,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-SLET,Direct,1436039.61,6555074.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SLG3,Direct,47776.69,77228.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-SLG3,Direct,919072.08,2480963.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SLG3,Direct,536301.73,1055776.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
RELIANCE RETAIL LIMITED-SLIG,Direct,26184.73,71856.0,May'26,FY_26-27,East,Northeast-Assam,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-Slmr,Direct,537836.41,2413038.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SLS1,Direct,115552.34,186784.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-SLS1,Direct,1299426.54,3826999.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SLS1,Direct,443611.65,878940.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-SN1U,Direct,320543.86,2013152.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SP9K,Direct,27777.21,44900.0,May'26,FY_26-27,West,Pune,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-SP9K,Direct,1647921.62,4161276.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-SP9K,Direct,210132.99,408752.0,May'26,FY_26-27,West,Pune,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-T15Z-OD,Direct,14179.16,35621.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T1CT,Direct,22963.22,46871.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T1NE,Direct,19092.59,44752.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T1OW,Direct,28256.78,61507.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T1OW,Direct,2312.53,3738.0,May'26,FY_26-27,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-T1X4,Direct,12662.2,22930.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T2DI,Direct,-29166.86,-47147.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-T2DO,Direct,16402.77,35614.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T2EA,Direct,10664.37,23716.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T37T,Direct,15487.5,36074.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T48P,Direct,20181.84,41305.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T60M,Direct,14005.55,33871.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T63A,Direct,12560.72,25298.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T6XJ,Direct,16892.94,30811.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T84I,Direct,29088.6,62889.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T914,Direct,12020.7,25901.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T915,Direct,16567.52,34141.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-T971,Direct,-12931.5,-22209.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TA35,Direct,9014.12,16875.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TA36,Direct,-1234.81,-1996.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-TA36,Direct,-30870.25,-49900.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-TA7A,Direct,13877.89,32574.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TA9N,Direct,16622.36,32606.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TAUX,Direct,11734.06,23101.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TCD6,Direct,11313.27,20692.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TE39,Direct,8520.64,16103.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TEI1,Direct,23170.88,40819.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TFY6,Direct,16949.47,31154.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TG2K,Direct,17149.65,29640.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TGL6,Direct,26388.88,58192.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TH93,Direct,14393.98,31541.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TI67,Direct,9522.04,17782.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TIU6,Direct,29589.44,62195.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TL07,Direct,11459.49,21989.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TL30,Direct,26690.87,54201.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TM18,Direct,17194.54,32686.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TM27,Direct,32352.28,67701.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TMI1,Direct,18638.45,41048.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TN54,Direct,34985.31,62250.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-Tna8,Direct,42374.44,98387.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TNC5,Direct,19828.92,44332.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TND1,Direct,34421.24,74967.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TND2,Direct,13486.35,24320.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-Tnd5,Direct,34941.43,78340.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TND6,Direct,21689.65,41332.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TND7,Direct,12075.18,22127.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TO19,Direct,11516.23,22188.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TOG3,Direct,21909.92,43894.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TP06,Direct,12755.4,26067.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TQ61,Direct,4882.76,9250.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TR28,Direct,5904.74,12052.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TR86,Direct,12713.2,29942.0,May'26,FY_26-27,East,Sikkim,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TW11,Direct,-11008.08,-10284.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-TZUM,Direct,17987.29,33154.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-ZZI0-B,Direct,55554.3,89800.0,May'26,FY_26-27,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-ZZI0-B,Direct,156880.91,431020.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd _Madhavaram- TNB8,Direct,6456.72,11202.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd _Mysore_2994,Direct,25142.98,44867.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,9396.65,17179.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,49584.11,80150.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
Reliance Retail Ltd_Davanagere- TNC0,Direct,8279.56,16067.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd_Hubballi_2997,Direct,13254.76,24584.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Ltd_Nagercoil- 3338,Direct,33757.86,61290.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL Ltd-SLEW,Direct,47776.62,77228.0,May'26,FY_26-27,Central,Chattishgarh,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL Ltd-SLEW,Direct,624488.01,1661453.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
