Chain Name,Ship-To Name,Bill-To / Account (inferred),Direct/Distributor,Brand,Month Logic,Months Covered,Month Range,Avg Cont%,Min Cont%,Max Cont%,Mapping Confidence,Remarks,Pri: Low Confidence,Pri: Medium Confidence,Pri: Multi-Chain Distributor,Pri: Negative NSV/Cont,Pri: Name Variant (Merge Candidate),Validation Status,Validated Chain,Validated Account / Bill-To,Mapping Action,Validation Remarks,Validated By,Validated Date
Reliance Retail,Reliance Retail Limited-6239,Reliance Retail Limited-6239,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6239,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6239,Reliance Retail Limited-6239,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),6,Jul'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6239,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6703,Reliance Retail Limited-6703,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),11,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6703,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6705,Reliance Retail Limited-6705,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6705,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6705,Reliance Retail Limited-6705,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6705,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6714,Reliance Retail Limited-6714,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),5,Nov'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6714,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6726,Reliance Retail Limited-6726,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6726,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6726,Reliance Retail Limited-6726,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6726,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-6728,Reliance Retail Limited-6728,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),5,Nov'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-6728,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FOC,Reliance Retail Limited-FOC,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),2,Jan'26–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FOC,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FOC,Reliance Retail Limited-FOC,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),2,May'25–Jul'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FOC,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FOC,Reliance Retail Limited-FOC,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,May'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FOC,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FOC,Reliance Retail Limited-FOC,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),8,Aug'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FOC,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR04,Reliance Retail Limited-FR04,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),5,Jul'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR04,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR04,Reliance Retail Limited-FR04,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),5,Jul'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR04,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR04,Reliance Retail Limited-FR04,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),11,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR04,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR04,Reliance Retail Limited-FR04,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),6,Jul'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR04,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR08,Reliance Retail Limited-FR08,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR08,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR08,Reliance Retail Limited-FR08,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR08,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR15,Reliance Retail Limited-FR15,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),8,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR15,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR15,Reliance Retail Limited-FR15,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),2,Oct'25–Dec'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR15,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR22,Reliance Retail Limited-FR22,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR22,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR23,Reliance Retail Limited-FR23,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR23,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR40,Reliance Retail Limited-FR40,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,May'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR40,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR43,Reliance Retail Limited-FR43,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR43,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR43,Reliance Retail Limited-FR43,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR43,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR45,Reliance Retail Limited-FR45,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR45,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR45,Reliance Retail Limited-FR45,Direct,BBlunt,Monthly dynamic Cont% (secondary-driven),9,Apr'25–Mar'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR45,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR45,Reliance Retail Limited-FR45,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),10,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR45,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR45,Reliance Retail Limited-FR45,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),11,Apr'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR45,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR46,Reliance Retail Limited-FR46,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),9,May'25–May'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR46,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR47,Reliance Retail Limited-FR47,Direct,Mamaearth,Monthly dynamic Cont% (secondary-driven),8,May'25–Apr'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR47,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Reliance Retail,Reliance Retail Limited-FR47,Reliance Retail Limited-FR47,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Oct'25–Oct'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Reliance Retail,Reliance Retail Limited-FR47,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
