Ship To Name,Direct/Distributor,Chain Name,State,Zone,NSV,MRP value,Brand,Revised month,Month,FY,Channel,Unique,Calulation for unique,Cont%
RELIANCE RETAIL LIMITED-Badli,Direct,Reliance Retail,Haryana,North,8.9,20.6,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-Badli45597NorthHaryanaMamaearthFY_24-25MTDirectNov'248.9,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR04,Direct,Reliance Retail,Mumbai,West,0.3,0.4,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR0445597WestMumbaiAqualogicaFY_24-25MTDirectNov'240.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR04,Direct,Reliance Retail,Mumbai,West,0.7,1.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR0445597WestMumbaiMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR08,Direct,Reliance Retail,Mumbai,West,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR0845597WestMumbaiMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR15,Direct,Reliance Retail,Mumbai,West,0.7,1.2,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR1545597WestMumbaiMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR22,Direct,Reliance Retail,Mumbai,West,0.7,1.2,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR2245597WestMumbaiMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR23,Direct,Reliance Retail,Pune,West,0.6,1.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR2345597WestPuneMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR45,Direct,Reliance Retail,Karnataka,South-1,0.1,0.1,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR4545597South-1KarnatakaBBluntFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR45,Direct,Reliance Retail,Karnataka,South-1,0.7,1.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR4545597South-1KarnatakaMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR45,Direct,Reliance Retail,Karnataka,South-1,0.1,0.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR4545597South-1KarnatakaThe Derma CoFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR63,Direct,Reliance Retail,Orissa,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR6345597EastOrissaAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR63,Direct,Reliance Retail,Orissa,East,0.0,0.1,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR6345597EastOrissaBBluntFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR63,Direct,Reliance Retail,Orissa,East,0.6,1.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR6345597EastOrissaMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR63,Direct,Reliance Retail,Orissa,East,0.0,0.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR6345597EastOrissaThe Derma CoFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR67,Direct,Reliance Retail,Orissa,East,1.2,2.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR6745597EastOrissaMamaearthFY_24-25MTDirectNov'241.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR73,Direct,Reliance Retail,West Bengal,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR7345597EastWest BengalAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR73,Direct,Reliance Retail,West Bengal,East,-0.1,-0.2,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR7345597EastWest BengalBBluntFY_24-25MTDirectNov'24-0.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR73,Direct,Reliance Retail,West Bengal,East,0.9,1.5,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR7345597EastWest BengalMamaearthFY_24-25MTDirectNov'240.9,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR73,Direct,Reliance Retail,West Bengal,East,0.0,0.0,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR7345597EastWest BengalThe Derma CoFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FR74,Direct,Reliance Retail,West Bengal,East,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FR7445597EastWest BengalMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAR,Direct,Reliance Retail,Jharkhand,East,-0.3,-0.5,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAR45597EastJharkhandAqualogicaFY_24-25MTDirectNov'24-0.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAR,Direct,Reliance Retail,Jharkhand,East,0.0,0.0,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAR45597EastJharkhandBBluntFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAR,Direct,Reliance Retail,Jharkhand,East,0.4,0.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAR45597EastJharkhandMamaearthFY_24-25MTDirectNov'240.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAR,Direct,Reliance Retail,Jharkhand,East,-0.3,-0.5,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAR45597EastJharkhandThe Derma CoFY_24-25MTDirectNov'24-0.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAU,Direct,Reliance Retail,Jharkhand,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAU45597EastJharkhandAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAU,Direct,Reliance Retail,Jharkhand,East,0.1,0.2,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAU45597EastJharkhandBBluntFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAU,Direct,Reliance Retail,Jharkhand,East,0.5,0.9,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAU45597EastJharkhandMamaearthFY_24-25MTDirectNov'240.5,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRAU,Direct,Reliance Retail,Jharkhand,East,0.1,0.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRAU45597EastJharkhandThe Derma CoFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRBV,Direct,Reliance Retail,West Bengal,East,0.1,0.2,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRBV45597EastWest BengalAqualogicaFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRBV,Direct,Reliance Retail,West Bengal,East,0.1,0.1,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRBV45597EastWest BengalBBluntFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRBV,Direct,Reliance Retail,West Bengal,East,0.3,0.5,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRBV45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRBV,Direct,Reliance Retail,West Bengal,East,0.1,0.2,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRBV45597EastWest BengalThe Derma CoFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCA,Direct,Reliance Retail,West Bengal,East,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCA45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCB,Direct,Reliance Retail,West Bengal,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCB45597EastWest BengalAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCB,Direct,Reliance Retail,West Bengal,East,0.0,0.1,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCB45597EastWest BengalBBluntFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCB,Direct,Reliance Retail,West Bengal,East,0.6,1.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCB45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCB,Direct,Reliance Retail,West Bengal,East,0.0,0.0,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCB45597EastWest BengalThe Derma CoFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCC,Direct,Reliance Retail,West Bengal,East,0.1,0.1,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCC45597EastWest BengalAqualogicaFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCC,Direct,Reliance Retail,West Bengal,East,0.1,0.2,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCC45597EastWest BengalBBluntFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCC,Direct,Reliance Retail,West Bengal,East,0.7,1.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCC45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCC,Direct,Reliance Retail,West Bengal,East,0.1,0.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCC45597EastWest BengalThe Derma CoFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCF,Direct,Reliance Retail,West Bengal,East,0.7,1.2,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCF45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCK,Direct,Reliance Retail,West Bengal,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCK45597EastWest BengalAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCK,Direct,Reliance Retail,West Bengal,East,0.2,0.2,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCK45597EastWest BengalBBluntFY_24-25MTDirectNov'240.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCK,Direct,Reliance Retail,West Bengal,East,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCK45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCK,Direct,Reliance Retail,West Bengal,East,0.2,0.3,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCK45597EastWest BengalThe Derma CoFY_24-25MTDirectNov'240.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCL,Direct,Reliance Retail,West Bengal,East,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCL45597EastWest BengalMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCX,Direct,Reliance Retail,Delhi,North,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCX45597NorthDelhiAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCX,Direct,Reliance Retail,Delhi,North,0.8,1.4,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCX45597NorthDelhiMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRCX,Direct,Reliance Retail,Delhi,North,0.0,0.0,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRCX45597NorthDelhiThe Derma CoFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDF,Direct,Reliance Retail,UPW,North,0.7,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDF45597NorthUPWMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDJ,Direct,Reliance Retail,UPW,North,0.6,0.9,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDJ45597NorthUPWMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDM,Direct,Reliance Retail,UPW,North,0.6,1.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDM45597NorthUPWMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDU,Direct,Reliance Retail,Gujarat,West,0.3,0.5,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDU45597WestGujaratMamaearthFY_24-25MTDirectNov'240.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDV,Direct,Reliance Retail,Gujarat,West,0.4,0.6,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDV45597WestGujaratMamaearthFY_24-25MTDirectNov'240.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDY,Direct,Reliance Retail,Gujarat,West,0.6,1.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDY45597WestGujaratMamaearthFY_24-25MTDirectNov'240.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRDZ,Direct,Reliance Retail,Gujarat,West,0.8,1.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRDZ45597WestGujaratMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FREB,Direct,Reliance Retail,Gujarat,West,0.7,1.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FREB45597WestGujaratMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-FREC,Direct,Reliance Retail,Karnataka,South-1,11.1,24.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-FREC45597South-1KarnatakaMamaearthFY_24-25MTDirectNov'2411.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-FREF,Direct,Reliance Retail,Tamil Nadu,South-1,-0.2,-0.6,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-FREF45597South-1Tamil NaduMamaearthFY_24-25MTDirectNov'24-0.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRFH,Direct,Reliance Retail,Tripura,East,0.0,0.0,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRFH45597EastTripuraBBluntFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRFH,Direct,Reliance Retail,Tripura,East,-0.4,-0.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRFH45597EastTripuraMamaearthFY_24-25MTDirectNov'24-0.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRFH,Direct,Reliance Retail,Tripura,East,-0.1,-0.2,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRFH45597EastTripuraThe Derma CoFY_24-25MTDirectNov'24-0.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRFP,Direct,Reliance Retail,Bihar,East,0.8,1.4,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRFP45597EastBiharMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGN,Direct,Reliance Retail,Gujarat,West,0.1,0.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGN45597WestGujaratMamaearthFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGQ,Direct,Reliance Retail,Uttarakhand,North,0.7,1.2,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGQ45597NorthUttarakhandMamaearthFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGS,Direct,Reliance Retail,Bihar,East,0.0,0.0,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGS45597EastBiharAqualogicaFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGS,Direct,Reliance Retail,Bihar,East,0.1,0.1,BBlunt,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGS45597EastBiharBBluntFY_24-25MTDirectNov'240.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGS,Direct,Reliance Retail,Bihar,East,0.8,1.4,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGS45597EastBiharMamaearthFY_24-25MTDirectNov'240.8,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRGS,Direct,Reliance Retail,Bihar,East,0.0,0.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRGS45597EastBiharThe Derma CoFY_24-25MTDirectNov'240.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-FRHT,Direct,Reliance Retail,Bihar,East,0.4,0.6,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-FRHT45597EastBiharMamaearthFY_24-25MTDirectNov'240.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-S0GK,Direct,Reliance Retail,Kerala,South-1,1.3,2.0,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-S0GK45597South-1KeralaMamaearthFY_24-25MTDirectNov'241.3,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-S0KN,Direct,Reliance Retail,Karnataka,South-1,-0.4,-0.7,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-S0KN45597South-1KarnatakaAqualogicaFY_24-25MTDirectNov'24-0.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-S0KN,Direct,Reliance Retail,Karnataka,South-1,-3.9,-8.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-S0KN45597South-1KarnatakaMamaearthFY_24-25MTDirectNov'24-3.9,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SAAH,Direct,Reliance Retail,UPW,North,7.7,18.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SAAH45597NorthUPWMamaearthFY_24-25MTDirectNov'247.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SF92,Direct,Reliance Retail,West Bengal,East,13.9,36.4,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SF9245597EastWest BengalMamaearthFY_24-25MTDirectNov'2413.9,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SH65,Direct,Reliance Retail,Pune,West,11.4,28.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SH6545597WestPuneMamaearthFY_24-25MTDirectNov'2411.4,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SH69,Direct,Reliance Retail,Haryana,North,3.6,8.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SH6945597NorthHaryanaMamaearthFY_24-25MTDirectNov'243.6,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,Madhya Pradesh,North,0.2,0.3,Aqualogica,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SH7145597NorthMadhya PradeshAqualogicaFY_24-25MTDirectNov'240.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,Madhya Pradesh,North,10.2,25.5,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SH7145597NorthMadhya PradeshMamaearthFY_24-25MTDirectNov'2410.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,Madhya Pradesh,North,0.7,1.1,The Derma Co,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SH7145597NorthMadhya PradeshThe Derma CoFY_24-25MTDirectNov'240.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SH77,Direct,Reliance Retail,Kerala,South-1,-0.1,-0.2,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SH7745597South-1KeralaMamaearthFY_24-25MTDirectNov'24-0.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SK6I,Direct,Reliance Retail,Gujarat,West,5.5,12.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SK6I45597WestGujaratMamaearthFY_24-25MTDirectNov'245.5,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SLET,Direct,Reliance Retail,Bihar,East,-1.1,-3.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SLET45597EastBiharMamaearthFY_24-25MTDirectNov'24-1.1,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SLG3,Direct,Reliance Retail,Tamil Nadu,South-1,2.9,7.3,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SLG345597South-1Tamil NaduMamaearthFY_24-25MTDirectNov'242.9,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
RELIANCE RETAIL LIMITED-SLIG,Direct,Reliance Retail,Northeast-Assam,East,6.2,12.1,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,RELIANCE RETAIL LIMITED-SLIG45597EastNortheast-AssamMamaearthFY_24-25MTDirectNov'246.2,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-Slmr,Direct,Reliance Retail,Orissa,East,1.7,3.9,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-Slmr45597EastOrissaMamaearthFY_24-25MTDirectNov'241.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SLS1,Direct,Reliance Retail,Tamil Nadu,South-1,4.7,10.9,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SLS145597South-1Tamil NaduMamaearthFY_24-25MTDirectNov'244.7,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SLS2,Direct,Reliance Retail,Andhra Pradesh,South-2,1.0,2.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SLS245597South-2Andhra PradeshMamaearthFY_24-25MTDirectNov'241.0,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
Reliance Retail Limited-SN1U,Direct,Reliance Retail,West Bengal,East,1.5,2.7,Mamaearth,2024-11-01,Nov'24,FY_24-25,MT,Reliance Retail Limited-SN1U45597EastWest BengalMamaearthFY_24-25MTDirectNov'241.5,C3&K3&G3&F3&J3&M3&N3&D3&L3&H3,
