FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Jul'25,PO-S000241528,8191005542.0,45840.0,Face,,1191007062.0,Apollo Healthco Limited-Ore,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,48.0,12990.95,2338.37,23952.0,0.35999832999331993,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,0.0,1102419.0,0.1299095,MT
FY'25-26,Jul'25,PO-S000241528,8191005542.0,45840.0,Face,,1191007062.0,Apollo Healthco Limited-Ore,8906087770664.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,Tea Tree Facewash for acne & pimples 100ml,269.0,24.0,3501.57,630.28,6456.0,0.35999845105328376,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,0.0,1102419.0,0.035015700000000004,MT
FY'25-26,Jul'25,PO-S000241528,8191005542.0,45840.0,Hair,,1191007062.0,Apollo Healthco Limited-Ore,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,96.0,29105.96,5239.06,53664.0,0.35999888193202156,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,0.0,1102419.0,0.2910596,MT
FY'25-26,Jul'25,PO-S000241528,8191005542.0,45840.0,Face,,1191007062.0,Apollo Healthco Limited-Ore,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,24.0,6495.47,1169.18,11976.0,0.35999916499665996,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,0.0,1102419.0,0.0649547,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,240.0,42118.93,7581.42,119760.0,0.5850004175016701,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.4211893,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,100.0,7415.24,1334.75,12500.0,0.30000080000000007,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.0741524,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Hair,,1191007060.0,Reliance Retail Limited R801,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,48.0,9664.06,1739.53,26832.0,0.5750003726893262,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.0966406,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,480.0,71414.16,12854.56,191520.0,0.560000417710944,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.7141416,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,120.0,24844.04,4471.93,41880.0,0.30000071633237824,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.2484404,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,48.0,6492.19,1168.6,19152.0,0.6000005221386802,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.06492189999999999,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Face,,1191007060.0,Reliance Retail Limited R801,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,120.0,19149.13,3446.85,32280.0,0.3000006195786865,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.1914913,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Hair,,1191007060.0,Reliance Retail Limited R801,8906087772378.0,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,299.0,96.0,17027.78,3065.0,28704.0,0.30000069676700114,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.17027779999999998,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Baby,,1191007060.0,Reliance Retail Limited R801,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,60.0,8862.7,1595.29,14940.0,0.3000006693440427,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.08862700000000001,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Hair,,1191007060.0,Reliance Retail Limited R801,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,210.0,42280.25,7610.45,117390.0,0.5750004259306585,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.4228025,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Body,,1191007060.0,Reliance Retail Limited R801,8904417311570.0,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),396.0,96.0,14819.78,2667.56,38016.0,0.5400005260942761,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.14819780000000002,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Hair,,1191007060.0,Reliance Retail Limited R801,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499.0,36.0,6241.72,1123.51,17964.0,0.5900005566688933,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.062417200000000006,MT
FY'25-26,Jul'25,5110114880.0,8191005543.0,45840.0,Baby,,1191007060.0,Reliance Retail Limited R801,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499.0,120.0,21313.19,3836.38,59880.0,0.580000501002004,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,R801,1100624.0,0.21313189999999999,MT
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Hair,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,199.0,141.0,15563.32,2801.38,28059.0,0.34549698848854193,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.1556332,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Hair,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417316438.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 180 ml,199.0,27.0,2980.2,536.43,5373.0,0.34549972082635405,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.029802,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,825.0,57199.7,10295.9,103125.0,0.3454972121212122,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.571997,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,9.0,2474.26,445.37,4041.0,0.2774981440237565,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.024742600000000003,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,9.0,1372.15,246.99,2241.0,0.27749219098616684,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.013721500000000001,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417314755.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449.0,9.0,2474.27,445.37,4041.0,0.27749566938876524,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.0247427,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417308501.0,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329.0,9.0,1812.99,326.34,2961.0,0.27749746707193523,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.0181299,EB2B
FY'25-26,Jul'25,NDH78571,8191005544.0,45840.0,Face,,1191007065.0,Nykaa E-Retail Limited.-AS EB2B,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,57.0,3951.98,711.35,7125.0,0.34549754385964915,1313.0,1103992.0,Sales,Direct,East,Northeast,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103992.0,0.0395198,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417308501.0,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329.0,9.0,1812.98,326.34,2961.0,0.27750084430935484,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.0181298,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Hair,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,199.0,126.0,13907.59,2503.36,25074.0,0.3454993220068596,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.1390759,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417314755.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449.0,9.0,2474.26,445.37,4041.0,0.2774981440237565,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.024742600000000003,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,705.0,48879.59,8798.31,88125.0,0.3454990070921986,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.48879589999999995,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,9.0,1372.14,246.99,2241.0,0.2774966532797858,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.013721400000000002,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,9.0,2474.25,445.37,4041.0,0.27750061865874787,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.0247425,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Hair,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417316438.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 180 ml,199.0,12.0,1324.53,238.42,2388.0,0.34549832495812394,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.0132453,EB2B
FY'25-26,Jul'25,NDH78576,8191005545.0,45840.0,Face,,1191007066.0,Nykaa E-Retail Limited.-BR EB2B,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,24.0,1663.98,299.52,3000.0,0.34550000000000003,1313.0,1103986.0,Sales,Direct,East,Bihar,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103986.0,0.0166398,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417314755.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449.0,9.0,2474.25,445.37,4041.0,0.27750061865874787,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0247425,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Hair,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417316438.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 180 ml,199.0,18.0,1986.79,357.62,3582.0,0.34550251256281406,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0198679,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Hair,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,199.0,63.0,6953.76,1251.68,12537.0,0.34550211374331974,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0695376,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,9.0,2474.24,445.37,4041.0,0.27750309329373923,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.024742399999999998,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,36.0,2495.96,449.27,4500.0,0.3455044444444444,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.024959600000000002,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,1173.0,81326.89,14638.89,146625.0,0.34550192668371693,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.8132689,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,9.0,1372.13,246.99,2241.0,0.2775011155734046,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0137213,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,72.0,4991.93,898.55,9000.0,0.34550222222222216,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0499193,EB2B
FY'25-26,Jul'25,NDH78563,8191005546.0,45840.0,Face,,1191007067.0,Nykaa E-Retail Limited.-OR EB2B,8904417308501.0,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329.0,9.0,1812.97,326.34,2961.0,0.2775042215467748,1313.0,1103988.0,Sales,Direct,East,Orissa,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103988.0,0.0181297,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417314755.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449.0,9.0,2474.27,445.36,4041.0,0.2774981440237565,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.0247427,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417308501.0,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329.0,9.0,1812.99,326.34,2961.0,0.27749746707193523,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.0181299,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Hair,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417316292.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,199.0,78.0,8609.52,1549.7,15522.0,0.3454954258471845,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.08609520000000001,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,9.0,2474.28,445.36,4041.0,0.27749566938876513,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.024742800000000002,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,9.0,1372.15,246.98,2241.0,0.2774966532797858,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.013721500000000001,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417316407.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125.0,57.0,3951.99,711.36,7125.0,0.3454947368421053,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.0395199,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Hair,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417316438.0,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 180 ml,199.0,27.0,2980.21,536.44,5373.0,0.3454959985110738,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.0298021,EB2B
FY'25-26,Jul'25,NDH78564,8191005547.0,45840.0,Face,,1191007064.0,Nykaa E-Retail Limited.-WB EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,540.0,37439.91,6739.14,67500.0,0.34549555555555556,1313.0,1103983.0,Sales,Direct,East,West Bengal,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103983.0,0.37439910000000004,EB2B
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Hair Care,,1192000370.0,Reliance Retail Limited_FR62,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,-14.0,-3455.75,-622.04,-5586.0,0.2699982098102399,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.0345575,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Hair Care,,1192000370.0,Reliance Retail Limited_FR62,8904417307320.0,250.0,BBLUNT,Others,Hair Care,Hair Mask,Intense Shine,Intense Shine Hair Mask 250 g,499.0,-12.0,-3704.44,-666.8,-5988.0,0.27,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.0370444,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Hair Colour,,1192000370.0,Reliance Retail Limited_FR62,8904417302073.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),299.0,-12.0,-2219.69,-399.54,-3588.0,0.2700027870680044,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.022196900000000002,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,-1.0,-154.04,-27.73,-249.0,0.27,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.0015404,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8904417309799.0,4.0,The Derma Co.,Others,Face,Lip Balm,Ceramide,TDC 1% Ceramide Complex Lip Balm,329.0,-42.0,-8548.44,-1538.72,-13818.0,0.26999855261253436,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.0854844,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8904417303131.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Niacinamide,Pore Minimizing Priming Sunscreen,449.0,-6.0,-1666.63,-299.99,-2694.0,0.2699999999999999,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.016666300000000002,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8906087779377.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Radiance+,Radiance+ Face Wash,249.0,-14.0,-2156.59,-388.19,-3486.0,0.2699999999999999,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.021565900000000002,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8904417309188.0,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Oily Skin Cleanser,299.0,-44.0,-8138.88,-1465.0,-13156.0,0.2699999999999999,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.0813888,MT
FY'25-26,Jul'25,RTO 8191004483 Customer refuse,8192000370.0,45840.0,Face,,1192000370.0,Reliance Retail Limited_FR62,8906087775690.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 10 ml,349.0,-12.0,-2590.88,-466.36,-4188.0,0.2699999999999999,1313.0,1102889.0,MRN,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,FR62,1102889.0,-0.025908800000000003,MT
