FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285,600,76080.52,13694.49,171000,0.475,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,399,576,102252.21,18405.4,229824,0.475,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417316896,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549,600,115848.32,20852.7,329400,0.585,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,285,960,113613.57,20450.44,273600,0.51,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349,675,117787.51,5889.38,235575,0.475,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8906087772040,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599,300,76144.08,13705.93,179700,0.5,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417300512,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,449,800,136983.06,24656.95,359200,0.55,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417315073,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,899,480,170553.14,8527.66,431520,0.585,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,432,87253.72,4362.69,215568,0.575,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417318074,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,549,432,83410.79,15013.94,237168,0.585,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,960,151594.59,27287.02,431040,0.585,Sales,Direct,DC-D-Mart-Offline,North,Punjab
FY27,Jun'26,MT,2026-06-07,1101911,Avenue Supermarts Ltd.-DC-1050,8904417317244,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,549,432,85420.69,15375.72,237168,0.575,Sales,Direct,DC-D-Mart-Offline,North,Punjab
