FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,864,174507.4,8725.37,431136,0.5750000695836117,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Face Wash 150 ml,449,960,151594.55,27287.02,431040,0.5850000695991091,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Dewy Bright Face wash 150 ml,449,1872,295609.37,53209.7,840528,0.585000059486418,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Face Wash for Tan Removal 100ml,285,840,106512.69,19172.29,239400,0.4750000835421888,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,630,95276.98,4763.85,219870,0.5450000909628416,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,1035,156526.47,7826.33,361215,0.5450000692108579,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417300512,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Glow Facewash 150ml,449,1000,171228.78,30821.19,449000,0.5500000668151448,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,1200,182440.65,32839.32,358800,0.4000000836120401,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash,549,1920,370714.51,66728.62,1054080,0.5850000664086217,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417315073,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 600ml,899,144,51165.93,2558.3,129456,0.5850000772463231,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8904417306439,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 100 ml,285,960,121728.79,21911.19,273600,0.4750000730994153,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1102386,Avenue Supermarts Ltd.-DC-1068,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,1575,238192.46,11909.63,549675,0.5450000636739891,Sales,Direct,D-Mart,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417315073,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 600ml,899,348,123651.06,6182.56,312852,0.584999872144017,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417303537,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 600ml,899,120,43665.72,2183.28,107880,0.575,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,600,76080.53,13694.5,171000,0.4749998245614035,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash,549,960,185357.36,33364.32,527040,0.5849998482088646,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8906087775713,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1%Hyaluronic Sunscreen Aqua Gel 50gm,499,500,126864.45,22835.6,249500,0.3999997995991984,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417303537,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 600ml,899,456,165929.76,8296.48,409944,0.5749999024256971,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Face Wash for Tan Removal 100ml,285,600,76080.53,13694.5,171000,0.4749998245614035,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,ME Beetroot Gentle Face Wash 100 ml,285,288,33040.69,5947.32,82080,0.5249998781676413,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417315073,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 600ml,899,252,89540.43,4477.02,226548,0.5849998675777319,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417317268,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,ME Vitamin C Daily Glow Body Lotion 400,549,864,170841.41,30751.44,474336,0.5749998945894893,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,585,88471.53,4423.58,204165,0.5449998285700292,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,180,36355.72,1817.78,89820,0.575,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1103576,Avenue Supermarts Ltd.-DC-1091,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,315,47638.51,2381.92,109935,0.5449999545185791,Sales,Direct,D-Mart,North,Haryana
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8906087773849,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,TDC 2% SALICYLIC ACID SERUM 30 ml,549,10,3256.79,586.22,5490,0.2999981785063752,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8904417321722,80.0,Mamaearth,Baby,Baby,Moisturisers,DermaSoft,ME Derma Soft Face Cream,329,24,4282.59,770.86,7896,0.3599987335359675,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo,499,6,1996.0,99.8,2994,0.2999999999999999,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8906087776215,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,ME Milky Soft Bathing Bar (75g*2),249,6,910.63,45.53,1494,0.36,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash,549,432,74366.45,13385.92,237168,0.6299991145517102,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8906087776604,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,TDC 2%Kojic Acid Face Serum 30 ml,599,1,355.34,63.96,599,0.3,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8906087773849,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,TDC 2% SALICYLIC ACID SERUM 30 ml,549,2,651.36,117.24,1098,0.2999999999999999,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101093,Apollo Healthco Limited_Rajasthan,8906087776604,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,TDC 2%Kojic Acid Face Serum 30 ml,599,11,3908.74,703.57,6589,0.2999984823190166,Sales,Direct,Apollo Healthco,North,Rajasthan
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771814,250.0,Mamaearth,Others,Hair,Conditioner,Onion,ME Onion HF Control Conditioner 250ML,399,11,2380.48,428.48,4389,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771845,250.0,Mamaearth,Shampoo,Hair,Shampoo,Tea Tree,ME Tea tree shampoo 250 ml,349,3,638.17,31.9,1047,0.3600095510983764,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770084,50.0,Mamaearth,Baby,Baby,Massage Oil,Solution Oriented,"ME Soothing Massage Oil, 100ml",299,3,486.51,87.58,897,0.3599888517279821,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8904417322422,130.0,BBLUNT,Creme Hair Colour,Hair Colour,Creme Hair Colour,Salon Secret,BB SS Hair Colour Natural Black 130g,399,12,2840.35,511.26,4788,0.29999791144528,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087776215,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,ME Milky Soft Bathing Bar (75g*2),249,12,1821.27,91.06,2988,0.3599966532797858,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 100 ml,285,24,3709.84,667.76,6840,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770640,24.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,"ME Mosquto Repellant Patches, 24 pcs",249,3,405.15,72.92,747,0.3600133868808568,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770640,24.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,"ME Mosquto Repellant Patches, 24 pcs",249,39,5267.0,948.06,9711,0.3599979404798682,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,4,850.9,42.54,1396,0.3600000000000001,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770510,100.0,Mamaearth,Baby,Baby,Hair Oil,Solution Oriented,"ME Nourishing Hair Oil for babies, 100ml",299,12,2186.98,109.34,3588,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087776123,400.0,Mamaearth,Baby,Baby,Body Lotion,Milky,ME Milky Soft Body lotion 400 ml,499,120,32477.4,5845.92,59880,0.359997995991984,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,10,2127.25,106.36,3490,0.3599971346704871,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,10,2127.25,106.36,3490,0.3599971346704871,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,28,4328.16,779.06,7980,0.3599974937343358,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771814,250.0,Mamaearth,Others,Hair,Conditioner,Onion,ME Onion HF Control Conditioner 250ML,399,7,1514.86,272.68,2793,0.3599928392409596,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770008,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,ME moisturizing daily lotion 200 ml,249,20,2701.03,486.18,4980,0.3599979919678715,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770046,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,ME Deeply Nourishing Body Wash 200ml,249,20,2701.03,486.18,4980,0.3599979919678715,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 100 ml,285,6,927.46,166.94,1710,0.36,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087772613,300.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,"ME Dusting Powder for Babies, 300 gm",349,18,3407.2,613.3,6282,0.3599968163005412,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770657,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,ME Charcoal Facewash 100 ml,285,3,463.73,83.48,855,0.3599883040935672,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770657,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,ME Charcoal Facewash 100 ml,285,21,3246.11,584.3,5985,0.3599983291562239,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,2,309.15,55.64,570,0.3600175438596492,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770664,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,ME Tea Tree Facewash 100 ml,285,20,3091.54,556.48,5700,0.3599964912280702,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770664,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,ME Tea Tree Facewash 100 ml,285,10,1545.77,278.24,2850,0.3599964912280702,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087771883,150.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 150ml,419,42,10726.44,536.32,17598,0.3599977270144334,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101092,Apollo Healthco Limited_Faridabad,8906087770152,40.0,Mamaearth,Baby,Baby,OTC,Solution Oriented,"ME Easy Tummy Roll On, 40ml",280,48,8192.03,409.6,13440,0.3599977678571427,Sales,Direct,Apollo Healthco,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,12,3706.86,185.34,5988,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Shampoo 400ml,599,2,741.62,37.08,1198,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417316896,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,ME Rice Water Dewy Sunscreen 80 g,699,48,18482.04,3326.77,33552,0.349999701955174,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417315738,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,ME Vitamin C Body Wash 275ml,299,19,3129.36,563.28,5681,0.3500017602534764,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417315738,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,ME Vitamin C Body Wash 275ml,299,24,3952.88,711.52,7176,0.3500000000000001,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417309546,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 650ml,999,48,20550.86,1027.54,47952,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,ME Ubtan Lotion Soap Pack of 4,425,48,12628.57,631.43,20400,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417314267,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,ME Rice Water Dewy Active Serum 50 ml,599,48,15837.97,2850.83,28752,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322798,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,599,36,8223.56,1480.24,21564,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417310245,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,499,36,11120.57,556.03,17964,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417318746,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance FW 150 ml,449,48,11871.86,2136.93,21552,0.3500004639940608,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,ME Vitamin C Lotion Soap Pack of 4,425,48,12628.57,631.43,20400,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Shampoo 400ml,599,24,8899.43,444.97,14376,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417323696,650.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 650ml,999,5,2140.71,107.04,4995,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Face Wash for Tan Removal 100ml,285,30,4709.75,847.76,8550,0.3499988304093567,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417317053,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,ME Ubtan Moisturizing Body Wash 275 ml,299,45,7411.65,1334.1,13455,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322798,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,599,6,1370.59,246.71,3594,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417311501,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 80 g,499,48,13193.9,2374.9,23952,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8906087776123,400.0,Mamaearth,Baby,Baby,Body Lotion,Milky,ME Milky Soft Body lotion 400 ml,499,42,11544.66,2078.04,20958,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8906087776123,400.0,Mamaearth,Baby,Baby,Body Lotion,Milky,ME Milky Soft Body lotion 400 ml,499,6,1649.24,296.86,2994,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417319941,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Milky Soft HTT Wash - 200ml,249,48,6583.73,1185.07,11952,0.3500000000000001,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322798,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,599,3,685.3,123.35,1797,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417323696,650.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 650ml,999,4,1712.57,85.63,3996,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417315738,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,ME Vitamin C Body Wash 275ml,299,2,329.41,59.29,598,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322774,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Dewy Bright Face Wash 200 ml,599,45,10279.45,1850.3,26955,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Shampoo 400ml,599,19,7045.38,352.27,11381,0.35,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1100639,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,8904417323696,650.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 650ml,999,36,15413.14,770.66,35964,0.55,Sales,Direct,Metro-CNC,North,Delhi NCR
FY27,Aug'26,MT,2026-08-04,1101274,Apollo Healthco Ltd_Raipur,8906087770640,24.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,"ME Mosquto Repellant Patches, 24 pcs",249,24,3241.22,583.42,5976,0.36,Sales,Direct,Apollo Healthco,Central,CG
FY27,Aug'26,MT,2026-08-04,1101274,Apollo Healthco Ltd_Raipur,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Face Wash 150 ml,449,144,20547.48,3698.54,64656,0.6249996906706261,Sales,Direct,Apollo Healthco,Central,CG
