FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'25-26,Feb'26,NMP370,8061178134.0,46071.0,Face,10100618.0,1061162212.0,Nykaa E-Retail Limited.-PB EB2B,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,48.0,7161.77,1289.12,12912.0,0.34550108426270143,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0716177,EB2B
FY'25-26,Feb'26,NMP370,8061178134.0,46071.0,Face,10200315.0,1061162212.0,Nykaa E-Retail Limited.-PB EB2B,8904417314755.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449.0,9.0,2474.25,445.37,4041.0,0.27750061865874787,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0247425,EB2B
FY'25-26,Feb'26,NMP370,8061178134.0,46071.0,Face,10100310.0,1061162212.0,Nykaa E-Retail Limited.-PB EB2B,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,39.0,2703.97,486.71,4875.0,0.3455015384615385,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.027039699999999996,EB2B
FY'25-26,Feb'26,NMP370,8061178134.0,46071.0,Face,10101272.0,1061162212.0,Nykaa E-Retail Limited.-PB EB2B,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,54.0,3743.95,673.91,6750.0,0.34550222222222227,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0374395,EB2B
FY'25-26,Feb'26,NMP370,8061178134.0,46071.0,Face,10100247.0,1061162212.0,Nykaa E-Retail Limited.-PB EB2B,8906087776536.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Ubtan,Ubtan Oil-Free Face Moisturizer 80 ml,319.0,6.0,1061.62,191.09,1914.0,0.3455015673981192,1004.0,1103994.0,Sales,Direct,North,Punjab,Nykaa E-Retail Limited,Nykaa E-Retail Limited,0x2a,1103994.0,0.0106162,EB2B
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Hair,10101057.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,444.0,180.0,32348.54,1617.42,79920.0,0.5750005005005006,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.32348540000000003,MT
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Hair,10101208.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,276.0,87159.39,4357.98,220524.0,0.5850004081188442,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.8715939,MT
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Face,10101163.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,480.0,70732.8,12731.92,201120.0,0.5850003977724741,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.7073280000000001,MT
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Hair,10101208.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,84.0,26526.77,1326.34,67116.0,0.5850004469873056,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.2652677,MT
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Face,10100695.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,400.0,63915.18,11504.74,167600.0,0.550000477326969,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.6391518,MT
FY'25-26,Feb'26,5002735798.0,8061178244.0,46072.0,Face,10100618.0,1061162400.0,Avenue Supermarts Ltd.-DC-1091,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,600.0,71809.24,12925.68,161400.0,0.4750004956629491,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.7180924000000001,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Hair,10100076.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,310.0,315.0,48825.0,2441.25,97650.0,0.475,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,0.48825,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Face,10101163.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,48.0,7073.29,1273.19,20112.0,0.585,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,0.0707329,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Face,10100062.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,288.0,54805.42,9864.98,143712.0,0.55,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,0.5480541999999999,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Face,10100062.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,432.0,82208.14,14797.47,215568.0,0.5499999536109256,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,0.8220814,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Face,10101163.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,1872.0,275858.23,49654.48,784368.0,0.5850000127491177,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,2.7585822999999996,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Hair,10101208.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,480.0,151581.71,7579.09,383520.0,0.585,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,1.5158171,MT
FY'25-26,Feb'26,5002734812.0,8061178248.0,46072.0,Hair,10100076.0,1061162275.0,Avenue Supermarts Ltd.-DC-1068,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,310.0,765.0,118575.0,5928.75,237150.0,0.475,1004.0,1102386.0,Sales,Direct,North,Rajasthan,D-Mart,D-Mart,1068.0,1102386.0,1.18575,MT
FY'25-26,Feb'26,503\25\O\34835\TDC,8061178252.0,46072.0,Face,10200266.0,1061162591.0,Wellness Forever Medicare Ltd,8904417311327.0,50.0,The Derma Co.,Others,Face,Moisturisers,Ceramide,4% Ceramide Barrier Repair Moisturizer,229.0,25.0,3396.19,611.31,5725.0,0.30000000000000004,1004.0,1100065.0,Sales,Direct,West,Mumbai,Wellness Forever,Wellness Forever,0.0,1100065.0,0.0339619,MT
FY'25-26,Feb'26,503\25\O\34835\TDC,8061178252.0,46072.0,Face,10200056.0,1061162591.0,Wellness Forever Medicare Ltd,8906087776093.0,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin E,3% Vitamin E Face Moisturizer,349.0,96.0,19875.23,3577.55,33504.0,0.30000059694364856,1004.0,1100065.0,Sales,Direct,West,Mumbai,Wellness Forever,Wellness Forever,0.0,1100065.0,0.1987523,MT
FY'25-26,Feb'26,503\25\O\34835\TDC,8061178252.0,46072.0,Face,10200056.0,1061162591.0,Wellness Forever Medicare Ltd,8906087776093.0,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin E,3% Vitamin E Face Moisturizer,349.0,96.0,19875.23,3577.55,33504.0,0.30000059694364856,1004.0,1100065.0,Sales,Direct,West,Mumbai,Wellness Forever,Wellness Forever,0.0,1100065.0,0.1987523,MT
FY'25-26,Feb'26,503\25\O\34835\TDC,8061178252.0,46072.0,Face,10200024.0,1061162591.0,Wellness Forever Medicare Ltd,8906087773740.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Retinol,0.3% RETINOL SERUM 30 ml,799.0,180.0,85316.89,15357.05,143820.0,0.30000041718815185,1004.0,1100065.0,Sales,Direct,West,Mumbai,Wellness Forever,Wellness Forever,0.0,1100065.0,0.8531689,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Hair,10100830.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,48.0,15523.44,776.18,38352.0,0.5749994785148101,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.1552344,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Body,10101276.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417317244.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,499.0,120.0,21566.96,3882.06,59880.0,0.574999665998664,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.2156696,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10101166.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,240.0,35366.46,6365.96,100560.0,0.5849998011137629,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.3536646,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10200005.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,300.0,83758.51,15076.52,179700.0,0.44999983305509184,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.8375851,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10100695.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,600.0,95872.93,17257.12,251400.0,0.549999801113763,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.9587292999999999,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10200051.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,500.0,126864.48,22835.6,249500.0,0.3999996793587175,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,1.2686448,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10100062.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,288.0,54805.45,9864.98,143712.0,0.549999791249165,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.5480545,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10100062.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,432.0,82208.18,14797.46,215568.0,0.5499998144437023,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.8220818,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Hair,10100830.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,528.0,170757.79,8537.88,421872.0,0.5749998340728941,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,1.7075779,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Hair,10101208.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,180.0,56843.17,2842.16,143820.0,0.5849997914059241,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.5684317,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10101163.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,960.0,141465.83,25463.84,402240.0,0.5849998259745426,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,1.4146583,MT
FY'25-26,Feb'26,5002730854.0,8061178257.0,46072.0,Face,10100618.0,1061162401.0,Avenue Supermarts Ltd.-DC-1091,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,600.0,71809.36,12925.68,161400.0,0.4749997521685253,1004.0,1103576.0,Sales,Direct,North,Haryana,D-Mart,D-Mart,1091.0,1103576.0,0.7180936,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100695.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,640.0,102264.37,18407.59,268160.0,0.5500001491646778,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.0226437,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Hair,10101057.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,444.0,216.0,38818.28,1940.91,95904.0,0.5750001042709376,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.3881828,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10101321.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,449.0,432.0,68217.53,12279.16,193968.0,0.585000154664687,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.6821753,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100912.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,1152.0,178877.23,32197.91,402048.0,0.47500014923591205,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.7887723000000002,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10101163.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,672.0,99025.99,17824.69,281568.0,0.5850001420615979,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.9902599000000001,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Hair,10101057.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417310245.0,200.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion hair oil 200 ml,444.0,216.0,38818.28,1940.91,95904.0,0.5750001042709376,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.3881828,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10200051.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,500.0,126864.36,22835.59,249500.0,0.40000020040080153,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,1.2686436,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10101163.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,96.0,14146.57,2546.38,40224.0,0.5850002486077963,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.1414657,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100618.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,14361.85,2585.13,32280.0,0.47500061957868656,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.1436185,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Hair,10101208.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,240.0,75790.83,3789.54,191760.0,0.5850001564455569,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.7579083,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Hair,10100830.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,240.0,77617.11,3880.86,191760.0,0.5750001564455569,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.7761711,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100618.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,14361.85,2585.13,32280.0,0.47500061957868656,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.1436185,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100618.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,14361.85,2585.13,32280.0,0.47500061957868656,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.1436185,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100695.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,160.0,25566.09,4601.9,67040.0,0.5500001491646778,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.2556609,MT
FY'25-26,Feb'26,5002735642.0,8061178385.0,46073.0,Face,10100618.0,1061162576.0,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,14361.85,2585.13,32280.0,0.47500061957868656,1004.0,1101911.0,Sales,Direct,North,Punjab,D-Mart,D-Mart,1050.0,1101911.0,0.1436185,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101166.0,1061161485.0,Chhabra Traders,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,1.0,230.63,41.51,419.0,0.35050119331742247,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0023063,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101166.0,1061161485.0,Chhabra Traders,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,23.0,5304.43,954.8,9637.0,0.3505001556500985,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0530443,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101163.0,1061161485.0,Chhabra Traders,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,6.0,1383.76,249.08,2514.0,0.35050119331742247,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0138376,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Hair,10100076.0,1061161485.0,Chhabra Traders,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,310.0,66.0,12655.96,632.8,20460.0,0.35050048875855333,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.1265596,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10100033.0,1061161485.0,Chhabra Traders,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,30.0,4441.92,799.55,8070.0,0.35049938042131346,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0444192,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10100310.0,1061161485.0,Chhabra Traders,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,25.0,1720.08,309.61,3125.0,0.3504992,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0172008,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101163.0,1061161485.0,Chhabra Traders,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,15.0,3459.42,622.7,6285.0,0.35049801113762924,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0345942,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Hair,10100830.0,1061161485.0,Chhabra Traders,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,17.0,8402.05,420.1,13583.0,0.35050062578222785,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0840205,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101272.0,1061161485.0,Chhabra Traders,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,72.0,4953.81,891.69,9000.0,0.35050000000000003,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0495381,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10101166.0,1061161485.0,Chhabra Traders,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,419.0,48.0,11070.11,1992.62,20112.0,0.35050069610182977,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.11070110000000001,MT
FY'25-26,Feb'26,1004   CHHABRA TRADERS1103093,8061178389.0,46073.0,Face,10100695.0,1061161485.0,Chhabra Traders,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,40.0,9225.09,1660.52,16760.0,0.35050059665871114,1004.0,1103093.0,Sales,Dist.,North,Lucknow-UPE,CHHABRA TRADERS,VMM,0.0,1103093.0,0.0922509,MT
