Site_Code,Store_Name,Canonical_Chain,Raw_Chain_Alias,Channel,Zone,State,City,Store_Type,Mapping_Status
26845,NIVARA HEIGHTS MEERUT,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Meerut,Macro,MAPPED_ALIAS
26850,SHUBH KHERA PAONTA SAHIB,Apollo,Apollo | Apollo Pharmacy,MT,North,Himachal Pradesh,Paonta Sahib,Macro,MAPPED_ALIAS
26851,RAKKAR COLONY UNA HP,Apollo,Apollo | Apollo Pharmacy,MT,North,Himachal Pradesh,0.0,Macro,MAPPED_ALIAS
26853,BRISTOL HOME KISHANPURA ZIRARKPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab/J&K/Hp,Zirakpur,Macro,MAPPED_ALIAS
26854,THE LAKE VIEW NEW CHANDIGARH,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab/J&K/Hp,New Chandigarh (Mohali),Macro,MAPPED_ALIAS
26860,TRISHALA CITY ZIRAKPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Ziakpur,Macro,MAPPED_ALIAS
26861,GURU GOVIND SINGH NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Andhra Pradesh,0.0,Macro,MAPPED_ALIAS
26862,SIMBEL CHOWK BATALA,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Batala,Macro,MAPPED_ALIAS
26863,COURT ROAD PATTI TARN TARAN,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Patti,Macro,MAPPED_ALIAS
26864,GTB NAGAR TARN TARAN SAHIB,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Tarn Taran,Macro,MAPPED_ALIAS
26865,SOUTH CIVIL LINES ROORKEE,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,Roorkee,Macro,MAPPED_ALIAS
26866,KARGI ROAD DEHRADUN,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,0.0,Macro,MAPPED_ALIAS
26867,AVAS VIKAS RUDRAPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,0.0,Macro,MAPPED_ALIAS
26868,SAINIK COLONY KASHIPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttarakhand,0.0,Macro,MAPPED_ALIAS
26869,GANGAPUR ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nashik,Macro,MAPPED_ALIAS
26871,THAKURPUR ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,UP/UK,Dehradun,Macro,MAPPED_ALIAS
26880,DARJEELING MALL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Darjeeling,Macro,MAPPED_ALIAS
26881,KRISHNANAGAR BUS STAND,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Krishnanagar,Macro,MAPPED_ALIAS
26883,"SINGH MORE, RANCHI",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Ranchi,Macro,MAPPED_ALIAS
26884,SHYAMNAGAR STATION,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Kolkata,Macro,MAPPED_ALIAS
26885,BHIMESWARI BAZAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Kolkata,Macro,MAPPED_ALIAS
26886,"BARA AKHARA CHOWK, HAZARIBAGH",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Kolkata,Macro,MAPPED_ALIAS
26887,"HALDER PARA, HOWRAH N.S. ROAD",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Howrah,Macro,MAPPED_ALIAS
26888,"TUPUDANA CHOWK, RANCHI",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Ranchi,Macro,MAPPED_ALIAS
26889,BHAGWAT NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Patna,Macro,MAPPED_ALIAS
26890,RAJIV NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Kolkata,Macro,MAPPED_ALIAS
26892,"NALIAPOOL, DIBRUGARH",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Dibrugarh,Macro,MAPPED_ALIAS
26893,"TEMPLE ROAD, SIBSAGAR",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Sivasagar,Macro,MAPPED_ALIAS
26894,"SEGUMBARI, MARGHERITA",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Margherita,Macro,MAPPED_ALIAS
26895,"JANATA ROAD, DIGBOI",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Digboi,Macro,MAPPED_ALIAS
26896,"JHARGRAM MAIN ROAD, JHARGRAM",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Kolkata,Macro,MAPPED_ALIAS
26899,"TINKONIA,TINSUKIA",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Tinsukia,Macro,MAPPED_ALIAS
26902,"CHANDITALA, BEHALA",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26903,"DIMNA CHOWK, JAMSHEDPUR",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Jamshedpur,Macro,MAPPED_ALIAS
26905,NANDAN NAGAR BAZAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26907,"MATWARI, HAZARIBAGH",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Hazaribagh,Macro,MAPPED_ALIAS
26908,"OPPOSITE RANGOLI MALL, LILUAH",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Howrah,Macro,MAPPED_ALIAS
26910,BIJOYGARH RAMTHAKUR SARANI,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26911,FULESWAR STATION ROAD,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26913,HATIARA ROY PARA,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26917,RABINDRANAGAR SILIGURI,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Siliguri,Macro,MAPPED_ALIAS
26919,SHALIMAR COLLEGE ROAD,Apollo,Apollo | Apollo Pharmacy,MT,East,Bihar,0.0,Macro,MAPPED_ALIAS
26922,"SARJANA CHOWK, RANCHI",Apollo,Apollo | Apollo Pharmacy,MT,East,Jharkhand,Ranchi,Macro,MAPPED_ALIAS
26923,DUTTAPULIA HOSPITAL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Duttapulia,Macro,MAPPED_ALIAS
26924,NONAKURI BAZAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26925,"CHOWRINGHEE MORE, BUNIADPUR",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26926,"GHASIRAM MORE, SAMSI",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Malda (Samsi),Macro,MAPPED_ALIAS
26928,"S.N.BANERJEE ROAD,BARRACKPORE",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26930,"BIR CHILARAI ROAD, BONGAIGAON",Apollo,Apollo | Apollo Pharmacy,MT,East,Northeast,Bongaigaon,Macro,MAPPED_ALIAS
26931,UTTAR KHODAR BAZAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,South 24 Parganas,Macro,MAPPED_ALIAS
26932,RAJDANGA PURATAN BAZAR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26934,"NATUN BAZAR, KRISHNANAGAR",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26936,"MUKUNDAPUR, KOLKATA",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,0.0,Macro,MAPPED_ALIAS
26970,BHATLI ROAD - BARGARH,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Bargarh,Macro,MAPPED_ALIAS
26971,BOTANDA - BHUBANESWAR,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Bhubaneswar,Macro,MAPPED_ALIAS
26972,SITALESWAR CHHAK - JAJPUR,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Jajpur,Macro,MAPPED_ALIAS
26973,TRISULIA - CUTTACK,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Cuttack,Macro,MAPPED_ALIAS
26974,TV ROAD TULASIPUR - CUTTACK,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Cuttack,Macro,MAPPED_ALIAS
26975,N6 IRC VILLAGE - BHUBANESWAR,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,Bhubaneswar,Macro,MAPPED_ALIAS
26977,JAGAMARA 2,Apollo,Apollo | Apollo Pharmacy,MT,East,Odisha,0.0,Macro,MAPPED_ALIAS
26979,RAGHUNATHPUR 2,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Raghunathpur,Macro,MAPPED_ALIAS
26997,RUNWAL AVENUE-KANJURMARG,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
26998,GWALIYA TANK-AUGSUT KRANTI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
26999,VIKAS 11-MULUND,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
27000,KALYAN KHADAKPADA CIRCLE,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
27001,BYCULLA DC CVDC,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
27003,CORNER STONE YOGIDHAM,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Mumbai,Macro,MAPPED_ALIAS
27004,SECTOR 13 KHARGHAR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Navi Mumbai,Macro,MAPPED_ALIAS
27005,NESCO,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,N/A,Macro,MAPPED_ALIAS
27006,WADALA BHAKTI PARK,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27008,PANVEL ST STAND,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27013,N4 GARKHEDA CIDCO,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27014,JHINGABAI TAKLI,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27015,VIRATNAGAR ROAD - 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
27016,GODREJ GARDEN CITY - 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
27017,HARNI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
27018,FORTUNE CIRCLE,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gandhidham,Macro,MAPPED_ALIAS
27020,T2 DOM. DEP. AHM SVPI AIRPORT,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,0.0,Macro,MAPPED_ALIAS
27021,T2 INT. DEP. AHM SVPI AIRPORT,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,0.0,Macro,MAPPED_ALIAS
27023,"GIFT CITY, GANDHINAGAR",Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,0.0,Macro,MAPPED_ALIAS
27024,"PALM ROAD, SARGASAN",Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,0.0,Macro,MAPPED_ALIAS
27025,KACHNA-KHAMARDIH ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Raipur,Macro,MAPPED_ALIAS
27026,GOLDEN TOWER AMLIDIH,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Raipur,Macro,MAPPED_ALIAS
27027,MAHASAMUND BUS STAND,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Mahasamund,Macro,MAPPED_ALIAS
27028,ASHOKA RATNA RAIPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Raipur,Macro,MAPPED_ALIAS
27029,MAGARPARA BILASPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Bilaspur,Macro,MAPPED_ALIAS
27030,KAPIL NAGAR BILASPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Bilaspur,Macro,MAPPED_ALIAS
27031,BILASPUR AZAD CHOWK MANGLA,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Bilaspur,Macro,MAPPED_ALIAS
27032,OLD BUS STAND MUNGELI,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Mungeli,Macro,MAPPED_ALIAS
27033,BTI CHOWK JANJGIR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,Janjgir,Macro,MAPPED_ALIAS
27035,AGRASEN CHOWK SAKTI,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27036,KACHNA-2 RAIPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27037,RAIPUR PROFESSOR COLONY,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27038,TV TOWER ROAD RAIGARH,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27039,KRISHNA TALKIES ROAD RISALI,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27040,USLAPUR-BILASPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27041,KORBA ROAD KATGHORA,Apollo,Apollo | Apollo Pharmacy,MT,West,Chhattisgarh,0.0,Macro,MAPPED_ALIAS
27053,GREATER BRIJESHWARI INDORE,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Indore,Macro,MAPPED_ALIAS
27054,KESAR BAGH,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Indore,Macro,MAPPED_ALIAS
27055,BHAWAR KUWA MAIN ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Indore,Macro,MAPPED_ALIAS
27056,SANWER ROAD UJJAIN,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ujjain,Macro,MAPPED_ALIAS
27057,TEEN BATTI SQUARE,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Damoh,Macro,MAPPED_ALIAS
27058,TRIVENI COLONY,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Indore,Macro,MAPPED_ALIAS
27059,NANAKHEDA MAIN ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ujjain,Macro,MAPPED_ALIAS
27060,SILICON CITY,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Indore,Macro,MAPPED_ALIAS
27061,JAGJIVAN RAM NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Indore,Macro,MAPPED_ALIAS
27062,PATNIPURA MAIN ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,0.0,Macro,MAPPED_ALIAS
27063,MAHALAXMI NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,0.0,Macro,MAPPED_ALIAS
27064,BICHOLI HAPSI MAIN ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,0.0,Macro,MAPPED_ALIAS
27065,FREEGANJ MAIN ROAD UJJAIN,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Ujjain,Macro,MAPPED_ALIAS
27066,AMRIT PALACE COLONY NIPANIA,Apollo,Apollo | Apollo Pharmacy,MT,North,Madhya Pradesh,Indore,Macro,MAPPED_ALIAS
27070,NANDI HILLS MEERPET,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
27071,SHANKARPALLY BESIDE AXIS BANK,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27072,PARVATHAPUR MAIN ROAD MEDIPALLY,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27073,VINAY NAGAR COLONY,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27074,HASTINAPURAM Z.P ROAD(OPP PALLAVI SCHOOL),Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27075,BACHUPALLY SAI ANURAG COLONY-1,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27076,Roopasri County- Ameenpur,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27077,RL NAGAR RAMPALLY,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27078,ALAKAPUR TOWNSHIP - MANIKONDA,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27079,QUTHBULLAPUR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27080,GOPANNAPALLY OPPOSITE WIPRO,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27081,MIDNAPORE BUS STAND,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Midnapore,Macro,MAPPED_ALIAS
27083,SRINIVAS RANGAPURAM TURKAUMJAYAL,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
27084,GUNDLAPOCHAMPALLY MEDCHAL,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27085,DAWOODKHANGUDA BADANGPET,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
27086,KONGARA KALAN IBRAHIMPATNAM,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Ranga Reddy,Macro,MAPPED_ALIAS
27087,NAMPALLY NALGONDA DIST,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Nalgonda,Macro,MAPPED_ALIAS
27100,MIYAPUR-BACHUPALLY ROAD,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27110,PENTLAVELLI NAGARKURNOOL,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27111,MALLAMPET NEAR ORR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27112,GANDIMAISAMMA-DOMARA POCHAMPALLY,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
27113,SHIVAREDDYPET VIKARABAD,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27114,ISNAPUR BDL ROAD PATANCHERU,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27115,JULURUPADU BHADRADRI KOTHAGUDEM,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27116,RAYANI GUDEM SURYAPET 7 MIDWAY PLAZA,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27117,KISTAREDDYPET 2,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27118,DREAM LAND COLONY SHADNAGAR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,0.0,Macro,MAPPED_ALIAS
27119,GOPALPET KAMAREDDY DIST 3,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Kamareddy,Macro,MAPPED_ALIAS
27120,TALAKONDAPALLE,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Rangareddy,Macro,MAPPED_ALIAS
27121,JAGGUTHANDA BAYYARAM MAHABUBADAD DIST,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Mahabubabad,Macro,MAPPED_ALIAS
27122,MANDAMARRI MANCHERIAL DIST,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Mancherial,Macro,MAPPED_ALIAS
27619,T&T SIDHARTH VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Ghaziabad,Macro,MAPPED_ALIAS
27621,RADHA PURAM MATHURA,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,0.0,Macro,MAPPED_ALIAS
27622,VRINDAVAN YOJANA,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,0.0,Macro,MAPPED_ALIAS
27623,DEEN DAYAL NAGAR MORADABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,UP/UK,Moradabad,Macro,MAPPED_ALIAS
27895,ORANGE NAGAR(KHARBI)-NAGPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,Nagpur,Macro,MAPPED_ALIAS
27896,GHANSOLI SECT 8,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27897,FRIENDS COLONY KATOL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Maharashtra,0.0,Macro,MAPPED_ALIAS
27995,PANCHVATI CANAL ROAD (BARODA),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
27996,MOTA BAZAR ROAD - ANAND,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Anand,Macro,MAPPED_ALIAS
27997,GREED CHOWKDI,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,0.0,Macro,MAPPED_ALIAS
28196,ASHIANA TARANG BHIWADI,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Bhiwadi,Macro,MAPPED_ALIAS
28197,RANI SATI NAGAR JAIPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28198,JDA CIRCLE JODHPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jodhpur,Macro,MAPPED_ALIAS
28199,BAJAJ ROAD SIKAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28200,PIPRALI ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28201,MALVIYA NAGAR CHURAHA ALWAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28202,BIJLI GHAR CHOURAHA ALWER,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28203,PLATINUM TOWER ALWER,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28205,NAWALGARH ROAD SIKAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28206,BAJRANG KANTA SIKAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,0.0,Macro,MAPPED_ALIAS
28245,MAIN OP FINANCIAL DISTRICT HYD,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
28246,ONCOLOGY OP 3RD FLOOR - FD HYD,Apollo,Apollo,MT,South 2,Telangana,Hyderabad,Macro,PASS
28363,OP PHARMACY-SONARPUR,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Sonarpur,Macro,MAPPED_ALIAS
30003,ONE WEST,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
30010,TECH MAHINDRA LIMITED,Apollo,Apollo,MT,South 1,Karnataka,Bengaluru,Macro,PASS
30012,"SHIVANI HEALTH CARE ,BARUIPUR",Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Baruipur,Macro,MAPPED_ALIAS
30013,PURBASHA ABASAN SAMITY,Apollo,Apollo | Apollo Pharmacy,MT,East,West Bengal,Kolkata,Macro,MAPPED_ALIAS
30015,CYBERWOODS - BRICKS INFRATECH,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
30016,CAPITAL LAND TEZ GACHIBOWLI,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91001,WARANGAL PAPAIAHPET CHAMAN,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Warangal,Macro,MAPPED_ALIAS
91014,PADMANABHA NAGAR,Apollo,Apollo,MT,South 2,Telangana,Hyderabad,Macro,PASS
91017,BANK OF BARODA,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91018,MADHURA NAGAR - 3,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91022,THORRUR - TURKAYAMJAL,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91031,VENKATESHWARA COLONY - KHARMANGHAT,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91038,WANAPARTHY-3,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Wanaparthy,Macro,MAPPED_ALIAS
91042,YAKUTPURA,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91045,KALYAN NAGAR,Apollo,Apollo,MT,South 2,Telangana,Hyderabad,Macro,PASS
91056,SANJAY GANDHI NAGAR-IDPL,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91064,KHAIRATHABAD,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91065,UPPAL-PRASANTHI NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91069,MIYAPUR-MAYURI NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
91073,SRINAGAR COLONY - GANAPATHI COMPLEX,Apollo,Apollo | Apollo Pharmacy,MT,South 2,Telangana,Hyderabad,Macro,MAPPED_ALIAS
